,Conc_SIGMA_Asp_250_(mM),Conc_AP_Lys_100_(mM),Conc_NaCl_(mM),Phase
4559,3.2,4.4,1000.0,-1
4560,3.2,4.4,1100.0,-1
4561,3.2,4.4,1200.0,-1
4562,3.2,4.4,1500.0,-1
4563,3.2,4.4,2000.0,-1
4564,3.6,4.4,100.0,-1
4565,3.6,4.4,300.0,-1
4566,3.6,4.4,500.0,-1
4567,3.6,4.4,600.0,-1
4568,3.6,4.4,800.0,-1
4569,3.6,4.4,900.0,-1
4570,3.6,4.4,1000.0,-1
4571,3.6,4.4,1100.0,-1
4572,3.6,4.4,1200.0,-1
4573,3.6,4.4,1500.0,-1
4574,3.6,4.4,2000.0,-1
4575,4.0,4.4,100.0,-1
4576,4.0,4.4,300.0,-1
4577,4.0,4.4,500.0,-1
4578,4.0,4.4,600.0,-1
4579,4.0,4.4,800.0,-1
4580,4.0,4.4,900.0,-1
4581,4.0,4.4,1000.0,-1
4582,4.0,4.4,1100.0,-1
4583,4.0,4.4,1200.0,-1
4584,4.0,4.4,1500.0,-1
4585,4.0,4.4,2000.0,-1
4586,4.4,4.4,100.0,-1
4587,4.4,4.4,300.0,-1
4588,4.4,4.4,500.0,-1
4589,4.4,4.4,600.0,-1
4590,4.4,4.4,800.0,-1
4591,4.4,4.4,900.0,-1
4592,4.4,4.4,1000.0,-1
4593,4.4,4.4,1100.0,-1
4594,4.4,4.4,1200.0,-1
4595,4.4,4.4,1500.0,-1
4596,4.4,4.4,2000.0,-1
4597,4.8,4.4,100.0,-1
4598,4.8,4.4,300.0,-1
4599,4.8,4.4,500.0,-1
4600,4.8,4.4,600.0,-1
4601,4.8,4.4,800.0,-1
4602,4.8,4.4,900.0,-1
4603,4.8,4.4,1000.0,-1
4604,4.8,4.4,1100.0,-1
4605,4.8,4.4,1200.0,-1
4606,4.8,4.4,1500.0,-1
4607,4.8,4.4,2000.0,-1
4608,5.2,4.4,100.0,-1
4609,5.2,4.4,300.0,-1
4610,5.2,4.4,500.0,-1
4611,5.2,4.4,600.0,-1
4612,5.2,4.4,800.0,-1
4613,5.2,4.4,900.0,-1
4614,5.2,4.4,1000.0,-1
4615,5.2,4.4,1100.0,-1
4616,5.2,4.4,1200.0,-1
4617,5.2,4.4,1500.0,-1
4618,5.2,4.4,2000.0,-1
4619,5.6,4.4,100.0,-1
4620,5.6,4.4,300.0,-1
4621,5.6,4.4,500.0,-1
4622,5.6,4.4,600.0,-1
4623,5.6,4.4,800.0,1
4624,5.6,4.4,900.0,-1
4625,5.6,4.4,1000.0,-1
4626,5.6,4.4,1100.0,-1
4627,5.6,4.4,1200.0,-1
4628,5.6,4.4,1500.0,0
4629,5.6,4.4,2000.0,-1
4630,6.0,4.4,100.0,-1
4631,6.0,4.4,300.0,-1
4632,6.0,4.4,500.0,-1
4633,6.0,4.4,600.0,-1
4634,6.0,4.4,800.0,-1
4635,6.0,4.4,900.0,-1
4636,6.0,4.4,1000.0,-1
4637,6.0,4.4,1100.0,-1
4638,6.0,4.4,1200.0,-1
4639,6.0,4.4,1500.0,-1
4640,6.0,4.4,2000.0,-1
4641,6.4,4.4,100.0,-1
4642,6.4,4.4,300.0,-1
4643,6.4,4.4,500.0,-1
4644,6.4,4.4,600.0,-1
4645,6.4,4.4,800.0,-1
4646,6.4,4.4,900.0,-1
4647,6.4,4.4,1000.0,-1
4648,6.4,4.4,1100.0,-1
4649,6.4,4.4,1200.0,-1
4650,6.4,4.4,1500.0,-1
4651,6.4,4.4,2000.0,-1
4652,6.8,4.4,100.0,-1
4653,6.8,4.4,300.0,-1
4654,6.8,4.4,500.0,-1
4655,6.8,4.4,600.0,-1
4656,6.8,4.4,800.0,-1
4657,6.8,4.4,900.0,-1
4658,6.8,4.4,1000.0,-1
4659,6.8,4.4,1100.0,-1
4660,6.8,4.4,1200.0,-1
4661,6.8,4.4,1500.0,-1
4662,6.8,4.4,2000.0,-1
4663,7.2,4.4,100.0,-1
4664,7.2,4.4,300.0,-1
4665,7.2,4.4,500.0,-1
4666,7.2,4.4,600.0,-1
4667,7.2,4.4,800.0,-1
4668,7.2,4.4,900.0,-1
4669,7.2,4.4,1000.0,-1
4670,7.2,4.4,1100.0,-1
4671,7.2,4.4,1200.0,-1
4672,7.2,4.4,1500.0,-1
4673,7.2,4.4,2000.0,-1
4674,7.6,4.4,100.0,-1
4675,7.6,4.4,300.0,-1
4676,7.6,4.4,500.0,-1
4677,7.6,4.4,600.0,-1
4678,7.6,4.4,800.0,-1
4679,7.6,4.4,900.0,-1
4680,7.6,4.4,1000.0,-1
4681,7.6,4.4,1100.0,-1
4682,7.6,4.4,1200.0,-1
4683,7.6,4.4,1500.0,0
4684,7.6,4.4,2000.0,-1
4685,0.0625,4.8,100.0,-1
4686,0.0625,4.8,300.0,-1
4687,0.0625,4.8,500.0,-1
4688,0.0625,4.8,600.0,-1
4689,0.0625,4.8,800.0,-1
4690,0.0625,4.8,900.0,-1
4691,0.0625,4.8,1000.0,-1
4692,0.0625,4.8,1100.0,-1
4693,0.0625,4.8,1200.0,-1
4694,0.0625,4.8,1500.0,-1
4695,0.0625,4.8,2000.0,-1
4696,0.125,4.8,100.0,-1
4697,0.125,4.8,300.0,-1
4698,0.125,4.8,500.0,-1
4699,0.125,4.8,600.0,-1
4700,0.125,4.8,800.0,-1
4701,0.125,4.8,900.0,-1
4702,0.125,4.8,1000.0,-1
4703,0.125,4.8,1100.0,-1
4704,0.125,4.8,1200.0,-1
4705,0.125,4.8,1500.0,-1
4706,0.125,4.8,2000.0,-1
4707,0.25,4.8,100.0,-1
4708,0.25,4.8,300.0,-1
4709,0.25,4.8,500.0,-1
4710,0.25,4.8,600.0,-1
4711,0.25,4.8,800.0,-1
4712,0.25,4.8,900.0,-1
4713,0.25,4.8,1000.0,-1
4714,0.25,4.8,1100.0,-1
4715,0.25,4.8,1200.0,-1
4716,0.25,4.8,1500.0,-1
4717,0.25,4.8,2000.0,-1
4718,0.3,4.8,100.0,-1
4719,0.3,4.8,300.0,-1
4720,0.3,4.8,500.0,-1
4721,0.3,4.8,600.0,-1
4722,0.3,4.8,800.0,-1
4723,0.3,4.8,900.0,-1
4724,0.3,4.8,1000.0,-1
4725,0.3,4.8,1100.0,-1
4726,0.3,4.8,1200.0,-1
4727,0.3,4.8,1500.0,-1
4728,0.3,4.8,2000.0,-1
4729,0.5,4.8,100.0,-1
4730,0.5,4.8,300.0,-1
4731,0.5,4.8,500.0,-1
4732,0.5,4.8,600.0,-1
4733,0.5,4.8,800.0,-1
4734,0.5,4.8,900.0,-1
4735,0.5,4.8,1000.0,-1
4736,0.5,4.8,1100.0,-1
4737,0.5,4.8,1200.0,-1
4738,0.5,4.8,1500.0,-1
4739,0.5,4.8,2000.0,-1
4740,0.6,4.8,100.0,-1
4741,0.6,4.8,300.0,-1
4742,0.6,4.8,500.0,-1
4743,0.6,4.8,600.0,-1
4744,0.6,4.8,800.0,-1
4745,0.6,4.8,900.0,-1
4746,0.6,4.8,1000.0,-1
4747,0.6,4.8,1100.0,-1
4748,0.6,4.8,1200.0,-1
4749,0.6,4.8,1500.0,-1
4750,0.6,4.8,2000.0,-1
4751,0.8,4.8,100.0,-1
4752,0.8,4.8,300.0,-1
4753,0.8,4.8,500.0,-1
4754,0.8,4.8,600.0,-1
4755,0.8,4.8,800.0,-1
4756,0.8,4.8,900.0,-1
4757,0.8,4.8,1000.0,-1
4758,0.8,4.8,1100.0,-1
4759,0.8,4.8,1200.0,-1
4760,0.8,4.8,1500.0,-1
4761,0.8,4.8,2000.0,-1
4762,1.0,4.8,100.0,-1
4763,1.0,4.8,300.0,-1
4764,1.0,4.8,500.0,-1
4765,1.0,4.8,600.0,-1
4766,1.0,4.8,800.0,-1
4767,1.0,4.8,900.0,-1
4768,1.0,4.8,1000.0,-1
4769,1.0,4.8,1100.0,-1
4770,1.0,4.8,1200.0,-1
4771,1.0,4.8,1500.0,-1
4772,1.0,4.8,2000.0,-1
4773,1.2,4.8,100.0,-1
4774,1.2,4.8,300.0,-1
4775,1.2,4.8,500.0,-1
4776,1.2,4.8,600.0,-1
4777,1.2,4.8,800.0,-1
4778,1.2,4.8,900.0,-1
4779,1.2,4.8,1000.0,-1
4780,1.2,4.8,1100.0,-1
4781,1.2,4.8,1200.0,-1
4782,1.2,4.8,1500.0,-1
4783,1.2,4.8,2000.0,-1
4784,1.6,4.8,100.0,-1
4785,1.6,4.8,300.0,-1
4786,1.6,4.8,500.0,-1
4787,1.6,4.8,600.0,-1
4788,1.6,4.8,800.0,-1
4789,1.6,4.8,900.0,-1
4790,1.6,4.8,1000.0,-1
4791,1.6,4.8,1100.0,-1
4792,1.6,4.8,1200.0,-1
4793,1.6,4.8,1500.0,-1
4794,1.6,4.8,2000.0,-1
4795,2.0,4.8,100.0,-1
4796,2.0,4.8,300.0,-1
4797,2.0,4.8,500.0,-1
4798,2.0,4.8,600.0,-1
4799,2.0,4.8,800.0,-1
4800,2.0,4.8,900.0,1
4801,2.0,4.8,1000.0,-1
4802,2.0,4.8,1100.0,1
4803,2.0,4.8,1200.0,-1
4804,2.0,4.8,1500.0,-1
4805,2.0,4.8,2000.0,-1
4806,2.4,4.8,100.0,-1
4807,2.4,4.8,300.0,-1
4808,2.4,4.8,500.0,-1
4809,2.4,4.8,600.0,-1
4810,2.4,4.8,800.0,-1
4811,2.4,4.8,900.0,-1
4812,2.4,4.8,1000.0,-1
4813,2.4,4.8,1100.0,0
4814,2.4,4.8,1200.0,-1
4815,2.4,4.8,1500.0,-1
4816,2.4,4.8,2000.0,-1
4817,2.8,4.8,100.0,-1
4818,2.8,4.8,300.0,-1
4819,2.8,4.8,500.0,-1
4820,2.8,4.8,600.0,-1
4821,2.8,4.8,800.0,-1
4822,2.8,4.8,900.0,-1
4823,2.8,4.8,1000.0,-1
4824,2.8,4.8,1100.0,-1
4825,2.8,4.8,1200.0,-1
4826,2.8,4.8,1500.0,-1
4827,2.8,4.8,2000.0,-1
4828,3.2,4.8,300.0,-1
4829,3.2,4.8,500.0,-1
4830,3.2,4.8,600.0,-1
4831,3.2,4.8,800.0,-1
4832,3.2,4.8,900.0,-1
4833,3.2,4.8,1000.0,-1
4834,3.2,4.8,1100.0,-1
4835,3.2,4.8,1200.0,-1
4836,3.2,4.8,1500.0,-1
4837,3.2,4.8,2000.0,-1
4838,3.6,4.8,100.0,-1
4839,3.6,4.8,300.0,-1
4840,3.6,4.8,500.0,-1
4841,3.6,4.8,600.0,-1
4842,3.6,4.8,800.0,-1
4843,3.6,4.8,900.0,-1
4844,3.6,4.8,1000.0,-1
4845,3.6,4.8,1100.0,-1
4846,3.6,4.8,1200.0,-1
4847,3.6,4.8,1500.0,-1
4848,3.6,4.8,2000.0,-1
4849,4.0,4.8,100.0,-1
4850,4.0,4.8,300.0,-1
4851,4.0,4.8,500.0,-1
4852,4.0,4.8,600.0,-1
4853,4.0,4.8,800.0,-1
4854,4.0,4.8,900.0,-1
4855,4.0,4.8,1000.0,-1
4856,4.0,4.8,1100.0,-1
4857,4.0,4.8,1200.0,-1
4858,4.0,4.8,1500.0,-1
4859,4.0,4.8,2000.0,-1
4860,4.4,4.8,100.0,-1
4861,4.4,4.8,300.0,-1
4862,4.4,4.8,500.0,-1
4863,4.4,4.8,600.0,-1
4864,4.4,4.8,800.0,-1
4865,4.4,4.8,900.0,-1
4866,4.4,4.8,1000.0,-1
4867,4.4,4.8,1100.0,-1
4868,4.4,4.8,1200.0,-1
4869,4.4,4.8,1500.0,-1
4870,4.4,4.8,2000.0,-1
4871,4.8,4.8,100.0,-1
4872,4.8,4.8,300.0,-1
4873,4.8,4.8,500.0,-1
4874,4.8,4.8,600.0,-1
4875,4.8,4.8,800.0,-1
4876,4.8,4.8,900.0,-1
4877,4.8,4.8,1000.0,-1
4878,4.8,4.8,1100.0,-1
4879,4.8,4.8,1200.0,-1
4880,4.8,4.8,1500.0,-1
4881,4.8,4.8,2000.0,-1
4882,5.2,4.8,100.0,-1
4883,5.2,4.8,300.0,-1
4884,5.2,4.8,500.0,-1
4885,5.2,4.8,600.0,-1
4886,5.2,4.8,800.0,-1
4887,5.2,4.8,900.0,-1
4888,5.2,4.8,1000.0,-1
4889,5.2,4.8,1100.0,-1
4890,5.2,4.8,1200.0,-1
4891,5.2,4.8,1500.0,-1
4892,5.2,4.8,2000.0,-1
4893,5.6,4.8,100.0,-1
4894,5.6,4.8,300.0,-1
4895,5.6,4.8,500.0,-1
4896,5.6,4.8,600.0,-1
4897,5.6,4.8,800.0,-1
4898,5.6,4.8,900.0,-1
4899,5.6,4.8,1000.0,-1
4900,5.6,4.8,1100.0,-1
4901,5.6,4.8,1200.0,-1
4902,5.6,4.8,1500.0,-1
4903,5.6,4.8,2000.0,-1
4904,6.0,4.8,100.0,-1
4905,6.0,4.8,300.0,-1
4906,6.0,4.8,500.0,-1
4907,6.0,4.8,600.0,-1
4908,6.0,4.8,800.0,-1
4909,6.0,4.8,900.0,-1
4910,6.0,4.8,1000.0,-1
4911,6.0,4.8,1100.0,-1
4912,6.0,4.8,1200.0,-1
4913,6.0,4.8,1500.0,-1
4914,6.0,4.8,2000.0,-1
4915,6.4,4.8,100.0,-1
4916,6.4,4.8,300.0,-1
4917,6.4,4.8,500.0,-1
4918,6.4,4.8,600.0,-1
4919,6.4,4.8,800.0,-1
4920,6.4,4.8,900.0,-1
4921,6.4,4.8,1000.0,-1
4922,6.4,4.8,1100.0,-1
4923,6.4,4.8,1200.0,-1
4924,6.4,4.8,1500.0,-1
4925,6.4,4.8,2000.0,-1
4926,6.8,4.8,100.0,-1
4927,6.8,4.8,300.0,-1
4928,6.8,4.8,500.0,-1
4929,6.8,4.8,600.0,-1
4930,6.8,4.8,800.0,-1
4931,6.8,4.8,900.0,-1
4932,6.8,4.8,1000.0,-1
4933,6.8,4.8,1100.0,-1
4934,6.8,4.8,1200.0,-1
4935,6.8,4.8,1500.0,-1
4936,6.8,4.8,2000.0,-1
4937,7.2,4.8,100.0,-1
4938,7.2,4.8,300.0,-1
4939,7.2,4.8,500.0,-1
4940,7.2,4.8,600.0,-1
4941,7.2,4.8,800.0,-1
4942,7.2,4.8,900.0,-1
4943,7.2,4.8,1000.0,-1
4944,7.2,4.8,1100.0,-1
4945,7.2,4.8,1200.0,-1
4946,7.2,4.8,1500.0,-1
4947,7.2,4.8,2000.0,-1
4948,7.6,4.8,100.0,-1
4949,7.6,4.8,300.0,-1
4950,7.6,4.8,500.0,-1
4951,7.6,4.8,600.0,-1
4952,7.6,4.8,800.0,-1
4953,7.6,4.8,900.0,-1
4954,7.6,4.8,1000.0,-1
4955,7.6,4.8,1100.0,-1
4956,7.6,4.8,1200.0,-1
4957,7.6,4.8,1500.0,-1
4958,7.6,4.8,2000.0,-1
4959,0.0625,5.2,100.0,-1
4960,0.0625,5.2,300.0,-1
4961,0.0625,5.2,500.0,-1
4962,0.0625,5.2,600.0,-1
4963,0.0625,5.2,800.0,-1
4964,0.0625,5.2,900.0,-1
4965,0.0625,5.2,1000.0,-1
4966,0.0625,5.2,1100.0,-1
4967,0.0625,5.2,1200.0,-1
4968,0.0625,5.2,1500.0,-1
4969,0.0625,5.2,2000.0,-1
4970,0.125,5.2,100.0,-1
4971,0.125,5.2,300.0,-1
4972,0.125,5.2,500.0,-1
4973,0.125,5.2,600.0,-1
4974,0.125,5.2,800.0,1
4975,0.125,5.2,900.0,-1
4976,0.125,5.2,1000.0,-1
4977,0.125,5.2,1100.0,-1
4978,0.125,5.2,1200.0,-1
4979,0.125,5.2,1500.0,-1
4980,0.125,5.2,2000.0,-1
4981,0.25,5.2,100.0,-1
4982,0.25,5.2,300.0,-1
4983,0.25,5.2,500.0,-1
4984,0.25,5.2,600.0,-1
4985,0.25,5.2,800.0,-1
4986,0.25,5.2,900.0,-1
4987,0.25,5.2,1000.0,-1
4988,0.25,5.2,1100.0,-1
4989,0.25,5.2,1200.0,-1
4990,0.25,5.2,1500.0,-1
4991,0.25,5.2,2000.0,-1
4992,0.3,5.2,100.0,-1
4993,0.3,5.2,300.0,-1
4994,0.3,5.2,500.0,-1
4995,0.3,5.2,600.0,-1
4996,0.3,5.2,800.0,-1
4997,0.3,5.2,900.0,-1
4998,0.3,5.2,1000.0,-1
4999,0.3,5.2,1100.0,-1
5000,0.3,5.2,1200.0,-1
5001,0.3,5.2,1500.0,-1
5002,0.3,5.2,2000.0,-1
5003,0.5,5.2,100.0,-1
5004,0.5,5.2,300.0,-1
5005,0.5,5.2,500.0,-1
5006,0.5,5.2,600.0,-1
5007,0.5,5.2,800.0,-1
5008,0.5,5.2,900.0,-1
5009,0.5,5.2,1000.0,-1
5010,0.5,5.2,1100.0,-1
5011,0.5,5.2,1200.0,-1
5012,0.5,5.2,1500.0,-1
5013,0.5,5.2,2000.0,-1
5014,0.6,5.2,100.0,-1
5015,0.6,5.2,300.0,-1
5016,0.6,5.2,500.0,-1
5017,0.6,5.2,600.0,-1
5018,0.6,5.2,800.0,-1
5019,0.6,5.2,900.0,-1
5020,0.6,5.2,1000.0,-1
5021,0.6,5.2,1100.0,-1
5022,0.6,5.2,1200.0,-1
5023,0.6,5.2,1500.0,-1
5024,0.6,5.2,2000.0,-1
5025,0.8,5.2,100.0,-1
5026,0.8,5.2,300.0,-1
5027,0.8,5.2,500.0,-1
5028,0.8,5.2,600.0,-1
5029,0.8,5.2,800.0,-1
5030,0.8,5.2,900.0,-1
5031,0.8,5.2,1000.0,-1
5032,0.8,5.2,1100.0,-1
5033,0.8,5.2,1200.0,-1
5034,0.8,5.2,1500.0,-1
5035,0.8,5.2,2000.0,-1
5036,1.0,5.2,100.0,-1
5037,1.0,5.2,300.0,-1
5038,1.0,5.2,500.0,-1
5039,1.0,5.2,600.0,-1
5040,1.0,5.2,800.0,-1
5041,1.0,5.2,900.0,-1
5042,1.0,5.2,1000.0,-1
5043,1.0,5.2,1100.0,-1
5044,1.0,5.2,1200.0,-1
5045,1.0,5.2,1500.0,-1
5046,1.0,5.2,2000.0,-1
5047,1.2,5.2,100.0,-1
5048,1.2,5.2,300.0,-1
5049,1.2,5.2,500.0,-1
5050,1.2,5.2,600.0,-1
5051,1.2,5.2,800.0,-1
5052,1.2,5.2,900.0,-1
5053,1.2,5.2,1000.0,-1
5054,1.2,5.2,1100.0,-1
5055,1.2,5.2,1200.0,-1
5056,1.2,5.2,1500.0,-1
5057,1.2,5.2,2000.0,-1
5058,1.6,5.2,100.0,-1
5059,1.6,5.2,300.0,-1
5060,1.6,5.2,500.0,-1
5061,1.6,5.2,600.0,-1
5062,1.6,5.2,800.0,-1
5063,1.6,5.2,900.0,-1
5064,1.6,5.2,1000.0,-1
5065,1.6,5.2,1100.0,-1
5066,1.6,5.2,1200.0,-1
5067,1.6,5.2,1500.0,-1
5068,1.6,5.2,2000.0,-1
5069,2.0,5.2,100.0,-1
5070,2.0,5.2,300.0,-1
5071,2.0,5.2,500.0,-1
5072,2.0,5.2,600.0,-1
5073,2.0,5.2,800.0,-1
5074,2.0,5.2,900.0,-1
5075,2.0,5.2,1000.0,-1
5076,2.0,5.2,1100.0,-1
5077,2.0,5.2,1200.0,-1
5078,2.0,5.2,1500.0,-1
5079,2.0,5.2,2000.0,-1
5080,2.4,5.2,100.0,-1
5081,2.4,5.2,300.0,-1
5082,2.4,5.2,500.0,-1
5083,2.4,5.2,600.0,-1
5084,2.4,5.2,800.0,-1
5085,2.4,5.2,900.0,-1
5086,2.4,5.2,1000.0,-1
5087,2.4,5.2,1100.0,-1
5088,2.4,5.2,1200.0,-1
5089,2.4,5.2,1500.0,-1
5090,2.4,5.2,2000.0,-1
5091,2.8,5.2,100.0,-1
5092,2.8,5.2,300.0,-1
5093,2.8,5.2,500.0,-1
5094,2.8,5.2,600.0,-1
5095,2.8,5.2,800.0,-1
5096,2.8,5.2,900.0,-1
5097,2.8,5.2,1000.0,-1
5098,2.8,5.2,1100.0,-1
5099,2.8,5.2,1200.0,-1
5100,2.8,5.2,1500.0,-1
5101,2.8,5.2,2000.0,-1
5102,3.2,5.2,100.0,-1
5103,3.2,5.2,300.0,-1
5104,3.2,5.2,500.0,-1
5105,3.2,5.2,600.0,-1
5106,3.2,5.2,800.0,-1
5107,3.2,5.2,900.0,-1
5108,3.2,5.2,1000.0,-1
5109,3.2,5.2,1100.0,-1
5110,3.2,5.2,1200.0,-1
5111,3.2,5.2,1500.0,-1
5112,3.2,5.2,2000.0,-1
5113,3.6,5.2,100.0,-1
5114,3.6,5.2,300.0,-1
5115,3.6,5.2,500.0,-1
5116,3.6,5.2,600.0,-1
5117,3.6,5.2,800.0,-1
5118,3.6,5.2,900.0,-1
5119,3.6,5.2,1000.0,-1
5120,3.6,5.2,1100.0,-1
5121,3.6,5.2,1200.0,-1
5122,3.6,5.2,1500.0,-1
5123,3.6,5.2,2000.0,-1
5124,4.0,5.2,100.0,-1
5125,4.0,5.2,300.0,-1
5126,4.0,5.2,500.0,-1
5127,4.0,5.2,600.0,-1
5128,4.0,5.2,800.0,-1
5129,4.0,5.2,900.0,-1
5130,4.0,5.2,1000.0,-1
5131,4.0,5.2,1100.0,-1
5132,4.0,5.2,1200.0,-1
5133,4.0,5.2,1500.0,-1
5134,4.0,5.2,2000.0,-1
5135,4.4,5.2,100.0,-1
5136,4.4,5.2,300.0,-1
5137,4.4,5.2,500.0,-1
5138,4.4,5.2,600.0,-1
5139,4.4,5.2,800.0,-1
5140,4.4,5.2,900.0,-1
5141,4.4,5.2,1000.0,-1
5142,4.4,5.2,1100.0,-1
5143,4.4,5.2,1200.0,-1
5144,4.4,5.2,1500.0,-1
5145,4.4,5.2,2000.0,-1
5146,4.8,5.2,100.0,-1
5147,4.8,5.2,300.0,-1
5148,4.8,5.2,500.0,-1
5149,4.8,5.2,600.0,-1
5150,4.8,5.2,800.0,-1
5151,4.8,5.2,900.0,-1
5152,4.8,5.2,1000.0,-1
5153,4.8,5.2,1100.0,-1
5154,4.8,5.2,1200.0,-1
5155,4.8,5.2,1500.0,-1
5156,4.8,5.2,2000.0,-1
5157,5.2,5.2,100.0,-1
5158,5.2,5.2,300.0,-1
5159,5.2,5.2,500.0,-1
5160,5.2,5.2,600.0,-1
5161,5.2,5.2,800.0,-1
5162,5.2,5.2,900.0,-1
5163,5.2,5.2,1000.0,-1
5164,5.2,5.2,1100.0,-1
5165,5.2,5.2,1200.0,-1
5166,5.2,5.2,1500.0,-1
5167,5.2,5.2,2000.0,-1
5168,5.6,5.2,100.0,-1
5169,5.6,5.2,300.0,-1
5170,5.6,5.2,500.0,-1
5171,5.6,5.2,600.0,-1
5172,5.6,5.2,800.0,-1
5173,5.6,5.2,900.0,-1
5174,5.6,5.2,1000.0,-1
5175,5.6,5.2,1100.0,-1
5176,5.6,5.2,1200.0,-1
5177,5.6,5.2,1500.0,-1
5178,5.6,5.2,2000.0,-1
5179,6.0,5.2,100.0,-1
5180,6.0,5.2,300.0,-1
5181,6.0,5.2,500.0,-1
5182,6.0,5.2,600.0,-1
5183,6.0,5.2,800.0,-1
5184,6.0,5.2,900.0,-1
5185,6.0,5.2,1000.0,-1
5186,6.0,5.2,1100.0,-1
5187,6.0,5.2,1200.0,-1
5188,6.0,5.2,1500.0,-1
5189,6.0,5.2,2000.0,-1
5190,6.4,5.2,100.0,-1
5191,6.4,5.2,300.0,-1
5192,6.4,5.2,500.0,-1
5193,6.4,5.2,600.0,-1
5194,6.4,5.2,800.0,-1
5195,6.4,5.2,900.0,-1
5196,6.4,5.2,1000.0,-1
5197,6.4,5.2,1100.0,-1
5198,6.4,5.2,1200.0,-1
5199,6.4,5.2,1500.0,-1
5200,6.4,5.2,2000.0,-1
5201,6.8,5.2,100.0,-1
5202,6.8,5.2,300.0,-1
5203,6.8,5.2,500.0,-1
5204,6.8,5.2,600.0,-1
5205,6.8,5.2,800.0,-1
5206,6.8,5.2,900.0,-1
5207,6.8,5.2,1000.0,-1
5208,6.8,5.2,1100.0,-1
5209,6.8,5.2,1200.0,-1
5210,6.8,5.2,1500.0,-1
5211,6.8,5.2,2000.0,-1
5212,7.2,5.2,100.0,-1
5213,7.2,5.2,300.0,-1
5214,7.2,5.2,500.0,-1
5215,7.2,5.2,600.0,-1
5216,7.2,5.2,800.0,-1
5217,7.2,5.2,900.0,-1
5218,7.2,5.2,1000.0,-1
5219,7.2,5.2,1100.0,-1
5220,7.2,5.2,1200.0,-1
5221,7.2,5.2,1500.0,-1
5222,7.2,5.2,2000.0,-1
5223,7.6,5.2,100.0,-1
5224,7.6,5.2,300.0,-1
5225,7.6,5.2,500.0,-1
5226,7.6,5.2,600.0,-1
5227,7.6,5.2,800.0,-1
5228,7.6,5.2,900.0,-1
5229,7.6,5.2,1000.0,-1
5230,7.6,5.2,1100.0,-1
5231,7.6,5.2,1200.0,-1
5232,7.6,5.2,1500.0,-1
5233,7.6,5.2,2000.0,-1
5234,0.0625,5.6,100.0,-1
5235,0.0625,5.6,300.0,-1
5236,0.0625,5.6,500.0,-1
5237,0.0625,5.6,600.0,-1
5238,0.0625,5.6,800.0,-1
5239,0.0625,5.6,900.0,-1
5240,0.0625,5.6,1000.0,-1
5241,0.0625,5.6,1100.0,-1
5242,0.0625,5.6,1200.0,-1
5243,0.0625,5.6,1500.0,-1
5244,0.0625,5.6,2000.0,-1
5245,0.125,5.6,100.0,-1
5246,0.125,5.6,300.0,-1
5247,0.125,5.6,500.0,-1
5248,0.125,5.6,600.0,-1
5249,0.125,5.6,800.0,-1
5250,0.125,5.6,900.0,-1
5251,0.125,5.6,1000.0,-1
5252,0.125,5.6,1100.0,-1
5253,0.125,5.6,1200.0,-1
5254,0.125,5.6,1500.0,-1
5255,0.125,5.6,2000.0,-1
5256,0.25,5.6,100.0,-1
5257,0.25,5.6,300.0,-1
5258,0.25,5.6,500.0,-1
5259,0.25,5.6,600.0,-1
5260,0.25,5.6,800.0,-1
5261,0.25,5.6,900.0,-1
5262,0.25,5.6,1000.0,-1
5263,0.25,5.6,1100.0,-1
5264,0.25,5.6,1200.0,-1
5265,0.25,5.6,1500.0,-1
5266,0.25,5.6,2000.0,-1
5267,0.3,5.6,100.0,-1
5268,0.3,5.6,300.0,-1
5269,0.3,5.6,500.0,-1
5270,0.3,5.6,600.0,-1
5271,0.3,5.6,800.0,-1
5272,0.3,5.6,900.0,-1
5273,0.3,5.6,1000.0,-1
5274,0.3,5.6,1100.0,-1
5275,0.3,5.6,1200.0,-1
5276,0.3,5.6,1500.0,-1
5277,0.3,5.6,2000.0,-1
5278,0.5,5.6,100.0,-1
5279,0.5,5.6,300.0,-1
5280,0.5,5.6,500.0,-1
5281,0.5,5.6,600.0,-1
5282,0.5,5.6,800.0,-1
5283,0.5,5.6,900.0,-1
5284,0.5,5.6,1000.0,-1
5285,0.5,5.6,1100.0,-1
5286,0.5,5.6,1200.0,-1
5287,0.5,5.6,1500.0,-1
5288,0.5,5.6,2000.0,-1
5289,0.6,5.6,100.0,-1
5290,0.6,5.6,300.0,-1
5291,0.6,5.6,500.0,-1
5292,0.6,5.6,600.0,-1
5293,0.6,5.6,800.0,-1
5294,0.6,5.6,900.0,-1
5295,0.6,5.6,1000.0,-1
5296,0.6,5.6,1100.0,-1
5297,0.6,5.6,1200.0,-1
5298,0.6,5.6,1500.0,-1
5299,0.6,5.6,2000.0,-1
5300,0.8,5.6,100.0,-1
5301,0.8,5.6,300.0,-1
5302,0.8,5.6,500.0,-1
5303,0.8,5.6,600.0,-1
5304,0.8,5.6,800.0,-1
5305,0.8,5.6,900.0,-1
5306,0.8,5.6,1000.0,-1
5307,0.8,5.6,1100.0,-1
5308,0.8,5.6,1200.0,-1
5309,0.8,5.6,1500.0,-1
5310,0.8,5.6,2000.0,-1
5311,1.0,5.6,100.0,-1
5312,1.0,5.6,300.0,-1
