Conc_AP_Lys_100_(mM),Conc_AP_Asp_30_(mM),Phase,predicted_Phase,probability_Phase_0,probability_Phase_1
6.9,0.2,-1,0,0.990269900697399,0.009730099302601047
7.0,0.2,-1,0,0.9890604888308872,0.010939511169112848
7.1,0.2,-1,0,0.9876855152098187,0.012314484790181268
7.2,0.2,-1,0,0.9861259524411707,0.013874047558829261
7.3,0.2,-1,0,0.9843616258443717,0.0156383741556283
7.4,0.2,-1,0,0.9823714199147844,0.017628580085215617
7.5,0.2,-1,0,0.9801335546991368,0.019866445300863234
7.6,0.2,-1,0,0.9776259342597768,0.02237406574022316
7.7,0.2,-1,0,0.9748265655919113,0.025173434408088724
7.8,0.2,-1,0,0.9717140418554209,0.028285958144579126
7.9,0.2,-1,0,0.968268078796882,0.03173192120311796
8.0,0.2,-1,0,0.9644700882612369,0.035529911738763076
8.1,0.2,-1,0,0.9603037680506077,0.03969623194939231
0.1,0.3,-1,0,0.7359214320043179,0.2640785679956821
0.2,0.3,-1,0,0.7210107728281514,0.2789892271718486
0.3,0.3,-1,0,0.7076968384263864,0.2923031615736136
0.4,0.3,-1,0,0.696623383723022,0.303376616276978
0.5,0.3,-1,0,0.6883578381640518,0.3116421618359482
0.6,0.3,-1,0,0.6833481259962468,0.31665187400375316
0.7,0.3,0,0,0.681896696932256,0.31810330306774404
0.8,0.3,-1,0,0.6841517247876254,0.3158482752123746
0.9,0.3,-1,0,0.6901109105475598,0.3098890894524402
1.0,0.3,-1,0,0.6996320107145948,0.3003679892854052
1.1,0.3,-1,0,0.7124457050318256,0.2875542949681744
1.2,0.3,-1,0,0.7281691480025643,0.27183085199743573
1.3,0.3,-1,0,0.7463210092810186,0.25367899071898137
1.4,0.3,-1,0,0.7663401230637987,0.23365987693620127
1.5,0.3,-1,0,0.7876097760934044,0.21239022390659557
1.6,0.3,-1,0,0.8094883468237413,0.19051165317625873
1.7,0.3,-1,0,0.8313449593925952,0.16865504060740477
1.8,0.3,-1,0,0.8525967451163297,0.14740325488367034
1.9,0.3,-1,0,0.8727429595558078,0.12725704044419217
2.0,0.3,-1,0,0.891391110441873,0.10860888955812698
2.1,0.3,-1,0,0.9082714900292785,0.09172850997072146
2.2,0.3,-1,0,0.9232386743472034,0.07676132565279659
2.3,0.3,-1,0,0.9362609651393541,0.06373903486064592
2.4,0.3,-1,0,0.9474007321474573,0.05259926785254265
2.5,0.3,-1,0,0.9567897218158805,0.04321027818411949
2.6,0.3,-1,0,0.9646035017116219,0.0353964982883781
2.7,0.3,-1,0,0.9710384547900048,0.028961545209995165
2.8,0.3,-1,0,0.9762934666832734,0.023706533316726563
2.9,0.3,-1,0,0.9805570816914724,0.019442918308527624
3.0,0.3,-1,0,0.9839997958424647,0.016000204157535336
3.1,0.3,-1,0,0.9867704953032899,0.013229504696710137
3.2,0.3,-1,0,0.9889958321928134,0.011004167807186604
3.3,0.3,-1,0,0.9907814272372661,0.009218572762733857
3.4,0.3,-1,0,0.9922140369691306,0.007785963030869425
3.5,0.3,-1,0,0.9933640954558314,0.006635904544168625
3.6,0.3,-1,0,0.9942882687596466,0.0057117312403534015
3.7,0.3,-1,0,0.9950318244292475,0.004968175570752464
3.8,0.3,-1,0,0.9956307247167615,0.004369275283238494
3.9,0.3,-1,0,0.9961134159872245,0.003886584012775529
4.0,0.3,-1,0,0.9965023224949618,0.0034976775050381548
4.1,0.3,-1,0,0.9968150708995154,0.0031849291004846236
4.2,0.3,-1,0,0.9970654796289864,0.0029345203710136047
4.3,0.3,-1,0,0.9972643488388258,0.0027356511611742462
4.4,0.3,-1,0,0.9974200848776036,0.0025799151223964145
4.5,0.3,-1,0,0.997539189633585,0.0024608103664149894
4.6,0.3,-1,0,0.997626640866315,0.0023733591336849713
4.7,0.3,-1,0,0.9976861853064065,0.0023138146935934856
4.8,0.3,-1,0,0.9977205622794827,0.0022794377205173078
4.9,0.3,-1,0,0.9977316720663794,0.0022683279336206397
5.0,0.3,-1,0,0.9977207001620627,0.0022792998379372875
5.1,0.3,-1,0,0.9976882061323522,0.0023117938676477934
5.2,0.3,-1,0,0.9976341836953679,0.0023658163046320624
5.3,0.3,-1,0,0.9975580970635747,0.002441902936425322
5.4,0.3,-1,0,0.9974588973032041,0.0025411026967958605
5.5,0.3,-1,0,0.9973350214686434,0.00266497853135661
5.6,0.3,-1,0,0.9971843765506492,0.0028156234493508236
5.7,0.3,-1,0,0.9970043097288226,0.002995690271177409
5.8,0.3,-1,0,0.9967915660780591,0.003208433921940923
5.9,0.3,-1,0,0.9965422346738251,0.003457765326174922
6.0,0.3,-1,0,0.9962516840369062,0.0037483159630937735
6.1,0.3,-1,0,0.9959144879710493,0.0040855120289506885
6.2,0.3,-1,0,0.9955243431456893,0.004475656854310728
6.3,0.3,-1,0,0.9950739802485487,0.004926019751451349
6.4,0.3,-1,0,0.9945550711393025,0.005444928860697473
6.5,0.3,-1,0,0.9939581352630285,0.006041864736971547
6.6,0.3,-1,0,0.9932724494998411,0.006727550500158941
6.7,0.3,-1,0,0.9924859667148667,0.007514033285133337
6.8,0.3,-1,0,0.9915852493842294,0.008414750615770572
6.9,0.3,-1,0,0.9905554257745735,0.00944457422542655
7.0,0.3,-1,0,0.9893801771287372,0.01061982287126284
7.1,0.3,-1,0,0.9880417649848141,0.011958235015185892
7.2,0.3,-1,0,0.9865211080183371,0.013478891981662855
7.3,0.3,-1,0,0.9847979174245438,0.015202082575456188
7.4,0.3,-1,0,0.9828508987168334,0.0171491012831666
7.5,0.3,-1,0,0.9806580257858286,0.019341974214171387
7.6,0.3,-1,0,0.9781968900446145,0.02180310995538548
7.7,0.3,-1,0,0.9754451235651231,0.02455487643487686
7.8,0.3,-1,0,0.9723808903708004,0.027619109629199556
7.9,0.3,-1,0,0.9689834348209843,0.031016565179015743
8.0,0.3,-1,0,0.9652336706973301,0.034766329302669874
8.1,0.3,-1,0,0.96111478958926,0.03888521041074
0.1,0.4,-1,0,0.7353845601159037,0.2646154398840963
0.2,0.4,-1,0,0.7162022449915071,0.2837977550084929
0.3,0.4,-1,0,0.6982367261760487,0.3017632738239513
0.4,0.4,-1,0,0.6822702785614752,0.31772972143852485
0.5,0.4,-1,0,0.669020388113438,0.330979611886562
0.6,0.4,-1,0,0.6590818181994678,0.34091818180053224
0.7,0.4,-1,0,0.6528917631065951,0.34710823689340486
0.8,0.4,-1,0,0.6507192607670049,0.3492807392329951
0.9,0.4,-1,0,0.6526722900024424,0.3473277099975576
1.0,0.4,-1,0,0.65871306772857,0.34128693227143003
1.1,0.4,-1,0,0.668673716542969,0.33132628345703097
1.2,0.4,-1,0,0.6822683950083501,0.3177316049916499
1.3,0.4,-1,0,0.6991019724384842,0.30089802756151585
1.4,0.4,0,0,0.7186781660339534,0.2813218339660466
1.5,0.4,-1,0,0.7404113232759642,0.25958867672403585
1.6,0.4,-1,0,0.7636456952355388,0.23635430476446118
1.7,0.4,-1,0,0.7876842729385771,0.21231572706142288
1.8,0.4,-1,0,0.8118264699414794,0.18817353005852056
1.9,0.4,-1,0,0.8354108959152882,0.16458910408471183
2.0,0.4,-1,0,0.8578571850658818,0.14214281493411818
2.1,0.4,-1,0,0.8787001999515951,0.1212998000484049
2.2,0.4,-1,0,0.8976112313464455,0.10238876865355451
2.3,0.4,-1,0,0.9144035875312966,0.08559641246870342
2.4,0.4,-1,0,0.9290232032690255,0.07097679673097446
2.5,0.4,-1,0,0.9415275761783732,0.05847242382162676
2.6,0.4,-1,0,0.9520578452718382,0.04794215472816177
2.7,0.4,-1,0,0.9608090566506462,0.0391909433493538
2.8,0.4,-1,0,0.9680028550754969,0.03199714492450312
2.9,0.4,-1,0,0.9738654008060621,0.026134599193937902
3.0,0.4,-1,0,0.9786116918528478,0.021388308147152202
3.1,0.4,-1,0,0.9824360823922689,0.017563917607731128
3.2,0.4,-1,0,0.9855078905929986,0.014492109407001408
3.3,0.4,-1,0,0.9879706372522605,0.01202936274773947
3.4,0.4,-1,0,0.9899435278247211,0.010056472175278941
3.5,0.4,-1,0,0.9915240876522375,0.00847591234776246
3.6,0.4,-1,0,0.9927912096961791,0.007208790303820933
3.7,0.4,-1,0,0.9938081730575732,0.006191826942426815
3.8,0.4,-1,0,0.9946254039741689,0.005374596025831124
3.9,0.4,-1,0,0.99528288493741,0.004717115062589983
4.0,0.4,-1,0,0.9958121933597113,0.004187806640288727
4.1,0.4,-1,0,0.996238190113786,0.003761809886213996
4.2,0.4,-1,0,0.9965803957177286,0.0034196042822713935
4.3,0.4,-1,0,0.9968540976908571,0.0031459023091429117
4.4,0.4,-1,0,0.9970712321991186,0.00292876780088136
4.5,0.4,-1,0,0.9972410796133317,0.002758920386668251
4.6,0.4,-1,0,0.9973708087760542,0.0026291912239457815
4.7,0.4,-1,0,0.9974658995193977,0.0025341004806023193
4.8,0.4,-1,0,0.9975304679148849,0.0024695320851151337
4.9,0.4,-1,0,0.9975675141281499,0.0024324858718500764
5.0,0.4,-1,0,0.997579108722789,0.0024208912772110125
5.1,0.4,-1,0,0.9975665298836702,0.0024334701163297723
5.2,0.4,-1,0,0.9975303612175139,0.002469638782486072
5.3,0.4,-1,0,0.9974705575459666,0.002529442454033415
5.4,0.4,-1,0,0.9973864842877447,0.002613515712255321
5.5,0.4,-1,0,0.9972769346435371,0.0027230653564629392
5.6,0.4,-1,0,0.9971401277013001,0.0028598722986998837
5.7,0.4,-1,0,0.9969736897762687,0.0030263102237313433
5.8,0.4,-1,0,0.9967746207590835,0.0032253792409164816
5.9,0.4,-1,0,0.9965392468529899,0.0034607531470101094
6.0,0.4,-1,0,0.9962631609644177,0.0037368390355823067
6.1,0.4,-1,0,0.9959411519969308,0.004058848003069215
6.2,0.4,-1,0,0.9955671245520534,0.0044328754479465715
6.3,0.4,-1,0,0.9951340109017792,0.00486598909822078
6.4,0.4,-1,0,0.9946336777276201,0.005366322272379875
6.5,0.4,-1,0,0.9940568308727507,0.005943169127249348
6.6,0.4,-1,0,0.9933929223119549,0.006607077688045138
6.7,0.4,-1,0,0.9926300646339996,0.007369935366000391
6.8,0.4,-1,0,0.9917549594965749,0.008245040503425116
6.9,0.4,-1,0,0.9907528477024243,0.009247152297575667
7.0,0.4,-1,0,0.9896074895729043,0.010392510427095658
7.1,0.4,-1,0,0.9883011851289893,0.011698814871010654
7.2,0.4,-1,0,0.9868148439160223,0.013185156083977745
7.3,0.4,-1,0,0.985128114067038,0.014871885932961959
7.4,0.4,-1,0,0.983219579137085,0.01678042086291498
7.5,0.4,-1,0,0.9810670292297345,0.018932970770265456
7.6,0.4,-1,0,0.978647809904146,0.021352190095853985
7.7,0.4,-1,0,0.9759392483250622,0.02406075167493782
7.8,0.4,-1,0,0.9729191511820545,0.02708084881794548
7.9,0.4,-1,0,0.9695663634396396,0.030433636560360355
8.0,0.4,-1,0,0.9658613712830402,0.03413862871695983
8.1,0.4,-1,0,0.9617869273097313,0.038213072690268746
0.1,0.5,-1,0,0.7343089874992188,0.2656910125007812
0.2,0.5,-1,0,0.7106409453248261,0.28935905467517387
0.3,0.5,-1,0,0.6877193055448743,0.31228069445512574
0.4,0.5,-1,0,0.6664756099430633,0.3335243900569367
0.5,0.5,-1,0,0.6477890932247874,0.3522109067752126
0.6,0.5,-1,0,0.6324078133798992,0.36759218662010085
0.7,0.5,-1,0,0.6209012762073769,0.3790987237926231
0.8,0.5,-1,0,0.6136482672267789,0.3863517327732211
0.9,0.5,-1,0,0.6108509617425,0.3891490382575
1.0,0.5,-1,0,0.6125610080758292,0.38743899192417075
1.1,0.5,-1,0,0.6187049956373016,0.38129500436269836
1.2,0.5,-1,0,0.6291019608177635,0.3708980391822365
1.3,0.5,-1,0,0.6434710688984069,0.3565289311015931
1.4,0.5,-1,0,0.6614317823356259,0.33856821766437406
1.5,0.5,-1,0,0.6825014190551997,0.3174985809448003
1.6,0.5,-1,0,0.7060961594696096,0.2939038405303904
1.7,0.5,-1,0,0.7315413029270417,0.26845869707295833
1.8,0.5,-1,0,0.7580947899676289,0.2419052100323711
1.9,0.5,-1,0,0.7849847538377617,0.21501524616223833
2.0,0.5,-1,0,0.8114577372375607,0.18854226276243935
2.1,0.5,-1,0,0.8368304373033197,0.16316956269668026
2.2,0.5,-1,0,0.860535894824352,0.139464105175648
2.3,0.5,-1,0,0.8821558620983296,0.11784413790167036
2.4,0.5,-1,0,0.9014344286154028,0.0985655713845972
2.5,0.5,-1,0,0.9182724848338921,0.08172751516610788
2.6,0.5,-1,0,0.9327065538847137,0.06729344611528632
2.7,0.5,-1,0,0.9448778022753004,0.05512219772469962
2.8,0.5,-1,0,0.9549974879263345,0.04500251207366546
2.9,0.5,-1,0,0.9633141928173927,0.03668580718260728
3.0,0.5,-1,0,0.970086537968541,0.02991346203145895
3.1,0.5,-1,0,0.9755632063637449,0.02443679363625506
3.2,0.5,-1,0,0.9799704088686667,0.02002959113133329
3.3,0.5,-1,0,0.9835057178856914,0.01649428211430859
3.4,0.5,-1,0,0.9863365973565124,0.013663402643487643
3.5,0.5,-1,0,0.9886019110682582,0.011398088931741768
3.6,0.5,-1,0,0.9904149928576089,0.009585007142391078
3.7,0.5,-1,0,0.9918672893904841,0.008132710609515925
3.8,0.5,-1,0,0.9930319808222521,0.0069680191777479195
3.9,0.5,-1,0,0.9939672768658738,0.006032723134126172
4.0,0.5,-1,0,0.9947192704518102,0.005280729548189811
4.1,0.5,-1,0,0.9953243330686519,0.0046756669313481325
4.2,0.5,-1,0,0.9958110848456272,0.004188915154372808
4.3,0.5,-1,0,0.9962019916117697,0.0037980083882303006
4.4,0.5,-1,0,0.9965146452549334,0.0034853547450666156
4.5,0.5,-1,0,0.9967627808076713,0.0032372191923286664
4.6,0.5,-1,0,0.9969570779296646,0.0030429220703354076
4.7,0.5,-1,0,0.9971057878025249,0.002894212197475099
4.8,0.5,-1,0,0.9972152198333788,0.0027847801666212035
4.9,0.5,-1,0,0.9972901164725272,0.0027098835274728117
5.0,0.5,-1,0,0.9973339390086267,0.0026660609913733424
5.1,0.5,-1,0,0.9973490825867657,0.0026509174132343105
5.2,0.5,-1,0,0.9973370347726132,0.0026629652273868487
5.3,0.5,-1,0,0.9972984888007659,0.002701511199234119
5.4,0.5,-1,0,0.9972334200691648,0.002766579930835178
5.5,0.5,-1,0,0.9971411323734856,0.0028588676265144386
5.6,0.5,-1,0,0.9970202788083498,0.002979721191650242
5.7,0.5,-1,0,0.9968688610136951,0.0031311389863049044
5.8,0.5,-1,0,0.9966842095693664,0.0033157904306335695
5.9,0.5,-1,0,0.9964629477254903,0.0035370522745097333
6.0,0.5,-1,0,0.996200940278186,0.0037990597218140465
6.1,0.5,-1,0,0.9958932292785221,0.004106770721477915
6.2,0.5,-1,0,0.995533958338342,0.004466041661657982
6.3,0.5,-1,0,0.995116287610017,0.004883712389982975
6.4,0.5,-1,0,0.9946323020302543,0.005367697969745677
6.5,0.5,-1,0,0.9940729161595527,0.005927083840447267
6.6,0.5,-1,0,0.9934277798608946,0.006572220139105411
6.7,0.5,-1,0,0.9926851901697091,0.007314809830290869
6.8,0.5,-1,0,0.9918320158969891,0.008167984103010895
6.9,0.5,-1,0,0.9908536427384433,0.009146357261556659
7.0,0.5,-1,0,0.9897339478014828,0.010266052198517173
7.1,0.5,-1,0,0.9884553133523468,0.01154468664765318
7.2,0.5,-1,0,0.9869986900590675,0.013001309940932515
7.3,0.5,-1,0,0.9853437198438542,0.01465628015614584
7.4,0.5,-1,0,0.9834689275090795,0.01653107249092045
7.5,0.5,-1,0,0.9813519883098252,0.018648011690174826
7.6,0.5,-1,0,0.9789700756480215,0.02102992435197848
7.7,0.5,-1,0,0.9763002889102381,0.023699711089761877
7.8,0.5,-1,0,0.9733201564192768,0.026679843580723173
7.9,0.5,-1,0,0.9700082027206918,0.02999179727930823
8.0,0.5,-1,0,0.9663445634469099,0.03365543655309011
8.1,0.5,-1,0,0.9623116253308126,0.0376883746691874
0.1,0.6,-1,0,0.7327890788896525,0.2672109211103475
0.2,0.6,-1,0,0.70445070805755,0.29554929194245005
0.3,0.6,-1,0,0.676304905819336,0.323695094180664
0.4,0.6,1,0,0.6494507892791148,0.3505492107208852
0.5,0.6,-1,0,0.6249487990097577,0.37505120099024225
0.6,0.6,1,0,0.6037117440295106,0.39628825597048944
0.7,0.6,-1,0,0.586438881504165,0.413561118495835
0.8,0.6,-1,0,0.5736010466921186,0.42639895330788136
0.9,0.6,-1,0,0.5654649359948394,0.4345350640051606
1.0,0.6,-1,0,0.5621358354003263,0.4378641645996737
1.1,0.6,-1,0,0.5636001778212858,0.4363998221787142
1.2,0.6,-1,0,0.5697565156688711,0.4302434843311289
1.3,0.6,-1,0,0.5804307063991416,0.4195692936008584
1.4,0.6,-1,0,0.5953762251792796,0.4046237748207204
1.5,0.6,-1,0,0.6142636283023251,0.38573637169767494
1.6,0.6,-1,0,0.6366650764202291,0.36333492357977093
1.7,0.6,-1,0,0.6620409998695322,0.33795900013046776
1.8,0.6,-1,0,0.6897363664256204,0.3102636335743796
1.9,0.6,-1,0,0.718993041822614,0.28100695817738597
2.0,0.6,-1,0,0.7489818325877309,0.2510181674122691
2.1,0.6,-1,0,0.7788529764625309,0.22114702353746907
2.2,0.6,-1,0,0.8077981860345744,0.19220181396542557
2.3,0.6,-1,0,0.8351129265213331,0.16488707347866693
2.4,0.6,-1,0,0.8602465339895389,0.13975346601046112
2.5,0.6,-1,0,0.8828308574675248,0.11716914253247523
2.6,0.6,-1,0,0.9026840833755614,0.09731591662443861
2.7,0.6,-1,0,0.9197926268764149,0.08020737312358506
2.8,0.6,-1,0,0.9342780783935041,0.06572192160649593
2.9,0.6,-1,0,0.9463573635629245,0.05364263643707545
3.0,0.6,-1,0,0.956303208177701,0.04369679182229902
3.1,0.6,-1,0,0.964409899576026,0.035590100423974036
3.2,0.6,-1,0,0.9709670764813154,0.029032923518684584
3.3,0.6,-1,0,0.9762422772749915,0.023757722725008534
3.4,0.6,-1,0,0.9804714409426651,0.01952855905733486
3.5,0.6,-1,0,0.9838556264718363,0.01614437352816367
3.6,0.6,-1,0,0.9865619204471159,0.013438079552884119
3.7,0.6,-1,0,0.9887267023528921,0.011273297647107938
3.8,0.6,-1,0,0.9904598971326095,0.009540102867390488
3.9,0.6,-1,0,0.9918493444608885,0.00815065553911154
