Conc_AP_Lys_20_2_(mM),Conc_AP_Asp_200_(mM),Phase,predicted_Phase,probability_Phase_0,probability_Phase_1
3.8,1.6,-1,1,0.002998475572667303,0.9970015244273327
3.9,1.6,-1,1,0.00295604802863636,0.9970439519713636
4.0,1.6,-1,1,0.0029195968949125017,0.9970804031050875
4.1,1.6,-1,1,0.0028884379846658703,0.9971115620153341
4.2,1.6,-1,1,0.002862060597863092,0.9971379394021369
4.3,1.6,-1,1,0.00284011609380741,0.9971598839061926
4.4,1.6,-1,1,0.0028224080522250006,0.997177591947775
4.5,1.6,-1,1,0.0028088833900028476,0.9971911166099972
4.6,1.6,-1,1,0.0027996240975198816,0.9972003759024801
4.7,1.6,-1,1,0.0027948395090788836,0.9972051604909211
4.8,1.6,-1,1,0.002794859219307,0.997205140780693
4.9,1.6,-1,1,0.0028001268965454074,0.9971998731034546
5.0,1.6,-1,1,0.0028111953619145424,0.9971888046380855
5.1,1.6,-1,1,0.002828723338893724,0.9971712766611063
5.2,1.6,-1,1,0.002853474340440698,0.9971465256595593
5.3,1.6,-1,1,0.0028863181446467934,0.9971136818553532
5.4,1.6,-1,1,0.0029282353488042645,0.9970717646511957
5.5,1.6,-1,1,0.0029803254855096384,0.9970196745144904
5.6,1.6,-1,1,0.0030438192800374964,0.9969561807199625
5.7,1.6,-1,1,0.0031200957139390084,0.996879904286061
5.8,1.6,-1,1,0.0032107047940144184,0.9967892952059856
5.9,1.6,-1,1,0.0033173972693703035,0.9966826027306297
6.0,1.6,-1,1,0.0034421630797396574,0.9965578369202603
6.1,1.6,-1,1,0.003587281181467006,0.996412718818533
6.2,1.6,-1,1,0.003755384650844462,0.9962446153491555
6.3,1.6,-1,1,0.0039495469343364675,0.9960504530656635
6.4,1.6,-1,1,0.004173398029593045,0.995826601970407
6.5,1.6,-1,1,0.004431283937833541,0.9955687160621665
6.6,1.6,-1,1,0.004728489703325067,0.9952715102966749
6.7,1.6,-1,1,0.005071557380233571,0.9949284426197664
6.8,1.6,-1,1,0.005468747857207745,0.9945312521427923
6.9,1.6,-1,1,0.0059307240773023295,0.9940692759226977
7.0,1.6,-1,1,0.006471580639754393,0.9935284193602456
7.1,1.6,-1,1,0.00711042526336314,0.9928895747366369
7.2,1.6,-1,1,0.007873857128402051,0.992126142871598
7.3,1.6,-1,1,0.00879993504736376,0.9912000649526362
7.4,1.6,-1,1,0.009944679418822489,0.9900553205811775
7.5,1.6,-1,1,0.011392991359002735,0.9886070086409973
7.6,1.6,-1,1,0.013277465198825666,0.9867225348011743
7.7,1.6,-1,1,0.015811627462994693,0.9841883725370053
7.8,1.6,-1,1,0.019349971683595868,0.9806500283164041
7.9,1.6,-1,1,0.02449784623343021,0.9755021537665698
8.0,1.6,-1,1,0.03231137067200507,0.9676886293279949
8.1,1.6,-1,1,0.04464403510530701,0.955355964894693
0.1,1.7,-1,0,0.8228248975681254,0.17717510243187462
0.2,1.7,-1,0,0.7865879436852765,0.2134120563147235
0.3,1.7,-1,0,0.736076835778988,0.26392316422101203
0.4,1.7,-1,0,0.6674664902789686,0.33253350972103135
0.5,1.7,-1,0,0.5787615057915048,0.42123849420849524
0.6,1.7,-1,1,0.47302554841401445,0.5269744515859855
0.7,1.7,-1,1,0.36075829490164324,0.6392417050983568
0.8,1.7,-1,1,0.25721055595192865,0.7427894440480713
0.9,1.7,-1,1,0.17444211503493534,0.8255578849650647
1.0,1.7,-1,1,0.11567389140338946,0.8843261085966105
1.1,1.7,-1,1,0.07703741135696873,0.9229625886430313
1.2,1.7,-1,1,0.05250921699632727,0.9474907830036727
1.3,1.7,-1,1,0.03698698769733255,0.9630130123026674
1.4,1.7,-1,1,0.027003730287219696,0.9729962697127803
1.5,1.7,-1,1,0.020415769482269752,0.9795842305177302
1.6,1.7,-1,1,0.015940311603685586,0.9840596883963144
1.7,1.7,-1,1,0.012810290427069049,0.987189709572931
1.8,1.7,-1,1,0.010560130778230814,0.9894398692217692
1.9,1.7,-1,1,0.008901041970716506,0.9910989580292835
2.0,1.7,-1,1,0.007649525731721951,0.992350474268278
2.1,1.7,-1,1,0.006686113880164157,0.9933138861198358
2.2,1.7,-1,1,0.005931160275736147,0.9940688397242639
2.3,1.7,-1,1,0.005330348555162345,0.9946696514448377
2.4,1.7,-1,1,0.004845829153737213,0.9951541708462628
2.5,1.7,-1,1,0.0044506825436201325,0.9955493174563799
2.6,1.7,-1,1,0.004125388347233638,0.9958746116527664
2.7,1.7,-1,1,0.003855528869621594,0.9961444711303784
2.8,1.7,-1,1,0.003630267465155157,0.9963697325348448
2.9,1.7,-1,1,0.003441322623416454,0.9965586773765835
3.0,1.7,-1,1,0.0032822650937305298,0.9967177349062695
3.1,1.7,-1,1,0.0031480292486776307,0.9968519707513224
3.2,1.7,-1,1,0.0030345689624482475,0.9969654310375518
3.3,1.7,-1,1,0.0029386125328301205,0.9970613874671699
3.4,1.7,-1,1,0.0028574865293649054,0.9971425134706351
3.5,1.7,-1,1,0.0027889882487670548,0.997211011751233
3.6,1.7,-1,1,0.0027312928701803685,0.9972687071298196
3.7,1.7,-1,1,0.0026828855903886506,0.9973171144096113
3.8,1.7,-1,1,0.0026425118593351726,0.9973574881406648
3.9,1.7,-1,1,0.0026091407308967973,0.9973908592691032
4.0,1.7,-1,1,0.002581937699687842,0.9974180623003122
4.1,1.7,-1,1,0.0025602443315619894,0.997439755668438
4.2,1.7,-1,1,0.002543562695905166,0.9974564373040948
4.3,1.7,-1,1,0.002531543158625027,0.997468456841375
4.4,1.7,-1,1,0.002523974489122338,0.9974760255108777
4.5,1.7,-1,1,0.002520775600714842,0.9974792243992852
4.6,1.7,-1,1,0.0025219884867055953,0.9974780115132944
4.7,1.7,-1,1,0.0025277721681504772,0.9974722278318495
4.8,1.7,-1,1,0.0025383976173998235,0.9974616023826002
4.9,1.7,-1,1,0.0025542437897456693,0.9974457562102543
5.0,1.7,-1,1,0.002575794955419042,0.997424205044581
5.1,1.7,-1,1,0.002603639645599287,0.9973963603544007
5.2,1.7,-1,1,0.0026384715424683236,0.9973615284575317
5.3,1.7,-1,1,0.002681092700299814,0.9973189072997002
5.4,1.7,-1,1,0.002732419531753294,0.9972675804682467
5.5,1.7,-1,1,0.0027934920350389802,0.997206507964961
5.6,1.7,-1,1,0.0028654868556259316,0.9971345131443741
5.7,1.7,-1,1,0.0029497348906488696,0.9970502651093511
5.8,1.7,-1,1,0.0030477443992822373,0.9969522556007178
5.9,1.7,-1,1,0.0031612309300044217,0.9968387690699956
6.0,1.7,-1,1,0.0032921559012493162,0.9967078440987507
6.1,1.7,-1,1,0.003442776476731524,0.9965572235232685
6.2,1.7,-1,1,0.0036157105694201164,0.9963842894305799
6.3,1.7,-1,1,0.0038140225566394292,0.9961859774433606
6.4,1.7,-1,1,0.004041337936655509,0.9959586620633445
6.5,1.7,-1,1,0.004301999110452925,0.9956980008895471
6.6,1.7,-1,1,0.004601280515885264,0.9953987194841147
6.7,1.7,-1,1,0.004945690602085051,0.995054309397915
6.8,1.7,-1,1,0.005343402647099538,0.9946565973529005
6.9,1.7,-1,1,0.005804879384641026,0.994195120615359
7.0,1.7,-1,1,0.006343793485598326,0.9936562065144017
7.1,1.7,-1,1,0.006978406820053351,0.9930215931799466
7.2,1.7,-1,1,0.007733673302254829,0.9922663266977452
7.3,1.7,-1,1,0.008644503821756189,0.9913554961782438
7.4,1.7,-1,1,0.009760933266306893,0.9902390667336931
7.5,1.7,-1,1,0.011156461260839023,0.988843538739161
7.6,1.7,-1,1,0.01294178580337757,0.9870582141966224
7.7,1.7,-1,1,0.015287840271525965,0.984712159728474
7.8,1.7,-1,1,0.018465013101376826,0.9815349868986232
7.9,1.7,-1,1,0.022910362631819225,0.9770896373681808
8.0,1.7,-1,1,0.029341697042468695,0.9706583029575313
8.1,1.7,-1,1,0.038943221740851186,0.9610567782591488
0.1,1.8,-1,0,0.8557632670132307,0.1442367329867693
0.2,1.8,-1,0,0.8285704130984186,0.1714295869015814
0.3,1.8,-1,0,0.7896205494661217,0.2103794505338783
0.4,1.8,-1,0,0.7345273620281887,0.2654726379718113
0.5,1.8,-1,0,0.6589438989763607,0.34105610102363926
0.6,1.8,-1,0,0.5612293582594674,0.4387706417405326
0.7,1.8,-1,1,0.4466092744299175,0.5533907255700825
0.8,1.8,-1,1,0.32916130368050744,0.6708386963194926
0.9,1.8,-1,1,0.22633276903991373,0.7736672309600863
1.0,1.8,-1,1,0.14879787109339304,0.851202128906607
1.1,1.8,-1,1,0.09655926026596262,0.9034407397340374
1.2,1.8,-1,1,0.06353775716786458,0.9364622428321354
1.3,1.8,-1,1,0.04309614287637942,0.9569038571236206
1.4,1.8,-1,1,0.030341357169731964,0.969658642830268
1.5,1.8,-1,1,0.022193678782173265,0.9778063212178267
1.6,1.8,-1,1,0.016830648896529965,0.98316935110347
1.7,1.8,-1,1,0.013188045256924852,0.9868119547430751
1.8,1.8,-1,1,0.010637825112326027,0.989362174887674
1.9,1.8,-1,1,0.008801429172081043,0.991198570827919
2.0,1.8,-1,1,0.007444874093266662,0.9925551259067333
2.1,1.8,-1,1,0.006419726655622071,0.9935802733443779
2.2,1.8,-1,1,0.005629385210681903,0.9943706147893181
2.3,1.8,-1,1,0.0050094154347561926,0.9949905845652438
2.4,1.8,-1,1,0.0045158216898926185,0.9954841783101074
2.5,1.8,-1,1,0.004117891267355844,0.9958821087326442
2.6,1.8,-1,1,0.0037937310249844813,0.9962062689750155
2.7,1.8,-1,1,0.003527423715013356,0.9964725762849866
2.8,1.8,-1,1,0.0033071793915269154,0.9966928206084731
2.9,1.8,-1,1,0.003124110696603566,0.9968758893033964
3.0,1.8,-1,1,0.0029714070083173283,0.9970285929916827
3.1,1.8,-1,1,0.0028437683802167157,0.9971562316197833
3.2,1.8,-1,1,0.00273701176411123,0.9972629882358888
3.3,1.8,-1,1,0.0026477934221702526,0.9973522065778297
3.4,1.8,-1,1,0.0025734109885888756,0.9974265890114111
3.5,1.8,-1,1,0.002511660947106975,0.997488339052893
3.6,1.8,-1,1,0.002460735189629304,0.9975392648103707
3.7,1.8,-1,1,0.0024191454580204663,0.9975808545419795
3.8,1.8,-1,1,0.002385667865723917,0.9976143321342761
3.9,1.8,-1,1,0.0023593019642476065,0.9976406980357524
4.0,1.8,-1,1,0.0023392403707021003,0.9976607596292979
4.1,1.8,-1,1,0.0023248460835247897,0.9976751539164752
4.2,1.8,-1,1,0.002315635351919809,0.9976843646480802
4.3,1.8,-1,1,0.0023112645773153417,0.9976887354226847
4.4,1.8,-1,1,0.002311520138164269,0.9976884798618357
4.5,1.8,-1,1,0.0023163103667229734,0.997683689633277
4.6,1.8,-1,1,0.0023256591978224606,0.9976743408021775
4.7,1.8,-1,1,0.0023397011915449184,0.9976602988084551
4.8,1.8,-1,1,0.0023586778287381094,0.9976413221712619
4.9,1.8,-1,1,0.0023829350898267876,0.9976170649101732
5.0,1.8,-1,1,0.0024129224721036735,0.9975870775278963
5.1,1.8,-1,1,0.0024491936206914033,0.9975508063793086
5.2,1.8,-1,1,0.002492408894795517,0.9975075911052045
5.3,1.8,-1,1,0.0025433401814325407,0.9974566598185675
5.4,1.8,-1,1,0.0026028783914853193,0.9973971216085147
5.5,1.8,-1,1,0.0026720441182987997,0.9973279558817012
5.6,1.8,-1,1,0.0027520020817064506,0.9972479979182935
5.7,1.8,-1,1,0.002844080129989379,0.9971559198700106
5.8,1.8,-1,1,0.0029497938406848334,0.9970502061593152
5.9,1.8,-1,1,0.003070878111543607,0.9969291218884564
6.0,1.8,-1,1,0.0032093276848854657,0.9967906723151145
6.1,1.8,-1,1,0.0033674493145099405,0.9966325506854901
6.2,1.8,-1,1,0.0035479294407423367,0.9964520705592577
6.3,1.8,-1,1,0.003753922897431039,0.996246077102569
6.4,1.8,-1,1,0.003989170621025551,0.9960108293789744
6.5,1.8,-1,1,0.004258157964159182,0.9957418420358408
6.6,1.8,-1,1,0.004566330618217762,0.9954336693817822
6.7,1.8,-1,1,0.004920393326528938,0.9950796066734711
6.8,1.8,-1,1,0.0053287290710386515,0.9946712709289613
6.9,1.8,-1,1,0.005801995752676703,0.9941980042473233
7.0,1.8,-1,1,0.00635398781571439,0.9936460121842856
7.1,1.8,-1,1,0.0070028987456680625,0.9929971012543319
7.2,1.8,-1,1,0.007773198825248073,0.9922268011747519
7.3,1.8,-1,1,0.008698471267848618,0.9913015287321514
7.4,1.8,-1,1,0.009825763654021102,0.9901742363459789
7.5,1.8,-1,1,0.011222369900792728,0.9887776300992073
7.6,1.8,-1,1,0.012986559929117902,0.9870134400708821
7.7,1.8,-1,1,0.015264776966205318,0.9847352230337947
7.8,1.8,-1,1,0.018279443975416143,0.9817205560245839
7.9,1.8,-1,1,0.02237395795066277,0.9776260420493372
8.0,1.8,-1,1,0.028084487561386595,0.9719155124386134
8.1,1.8,-1,1,0.036249915701773716,0.9637500842982263
0.1,1.9,-1,0,0.8840414117723867,0.11595858822761329
0.2,1.9,-1,0,0.8646598535989369,0.13534014640106307
0.3,1.9,-1,0,0.8362603285052046,0.1637396714947954
0.4,1.9,-1,0,0.7947627686849046,0.20523723131509541
0.5,1.9,-1,0,0.7349533236692878,0.2650466763307122
0.6,1.9,-1,0,0.651814120583424,0.34818587941657597
0.7,1.9,-1,0,0.5442402331211582,0.4557597668788418
0.8,1.9,-1,1,0.42037043191371026,0.5796295680862897
0.9,1.9,-1,1,0.29852698050694926,0.7014730194930507
1.0,1.9,-1,1,0.19779159159770643,0.8022084084022936
1.1,1.9,-1,1,0.1262721147573984,0.8737278852426016
1.2,1.9,-1,1,0.08044715965593241,0.9195528403440676
1.3,1.9,-1,1,0.052470629461708995,0.947529370538291
1.4,1.9,-1,1,0.03550541478728064,0.9644945852127194
1.5,1.9,-1,1,0.025030465219401776,0.9749695347805982
1.6,1.9,-1,1,0.01836842994964627,0.9816315700503537
1.7,1.9,-1,1,0.013987682646074973,0.986012317353925
1.8,1.9,-1,1,0.011009866820018033,0.988990133179982
1.9,1.9,-1,1,0.008921484345137287,0.9910785156548627
2.0,1.9,-1,1,0.00741449779013692,0.9925855022098631
2.1,1.9,-1,1,0.006298935396443994,0.993701064603556
2.2,1.9,-1,1,0.005454360406019987,0.99454563959398
2.3,1.9,-1,1,0.004802354408525389,0.9951976455914746
2.4,1.9,-1,1,0.004290542680564613,0.9957094573194354
2.5,1.9,-1,1,0.0038830933328881656,0.9961169066671118
2.6,1.9,-1,1,0.0035549308139479763,0.996445069186052
2.7,1.9,-1,1,0.00328812995530825,0.9967118700446918
2.8,1.9,-1,1,0.0030696192053483173,0.9969303807946517
2.9,1.9,-1,1,0.0028896871876895602,0.9971103128123104
3.0,1.9,-1,1,0.002740992600934078,0.9972590073990659
3.1,1.9,-1,1,0.00261789586352279,0.9973821041364772
3.2,1.9,-1,1,0.002516000396099116,0.9974839996039009
3.3,1.9,-1,1,0.002431832998695427,0.9975681670013046
3.4,1.9,-1,1,0.0023626181430245197,0.9976373818569755
3.5,1.9,-1,1,0.002306116702698091,0.9976938832973019
3.6,1.9,-1,1,0.0022605095808785336,0.9977394904191215
3.7,1.9,-1,1,0.002224313034162151,0.9977756869658378
3.8,1.9,-1,1,0.0021963166572049886,0.997803683342795
3.9,1.9,-1,1,0.00217553769141432,0.9978244623085857
4.0,1.9,-1,1,0.002161187214255733,0.9978388127857443
4.1,1.9,-1,1,0.002152644990474073,0.9978473550095259
4.2,1.9,-1,1,0.0021494406694273493,0.9978505593305727
4.3,1.9,-1,1,0.002151239667455229,0.9978487603325448
4.4,1.9,-1,1,0.002157832516900271,0.9978421674830997
4.5,1.9,-1,1,0.0021691268439099076,0.9978308731560901
4.6,1.9,-1,1,0.0021851414052207474,0.9978148585947793
4.7,1.9,-1,1,0.002206001833656046,0.997793998166344
4.8,1.9,-1,1,0.002231937905776249,0.9977680620942238
4.9,1.9,-1,1,0.0022632823034882676,0.9977367176965117
5.0,1.9,-1,1,0.0023004709312317573,0.9976995290687682
5.1,1.9,-1,1,0.0023440449565441668,0.9976559550434558
5.2,1.9,-1,1,0.002394654824229292,0.9976053451757707
5.3,1.9,-1,1,0.0024530665666588902,0.9975469334333411
5.4,1.9,-1,1,0.0025201708186841643,0.9974798291813158
5.5,1.9,-1,1,0.002596995060343943,0.9974030049396561
5.6,1.9,-1,1,0.002684719732769736,0.9973152802672303
5.7,1.9,-1,1,0.0027846990753914724,0.9972153009246085
5.8,1.9,-1,1,0.002898487791298976,0.997101512208701
5.9,1.9,-1,1,0.003027875037787453,0.9969721249622125
6.0,1.9,-1,1,0.003174927780833059,0.9968250722191669
6.1,1.9,-1,1,0.003342046320199188,0.9966579536798008
6.2,1.9,-1,1,0.0035320359361321607,0.9964679640638678
6.3,1.9,-1,1,0.003748200168274707,0.9962517998317253
6.4,1.9,-1,1,0.003994463602680298,0.9960055363973197
6.5,1.9,-1,1,0.004275535390661389,0.9957244646093386
6.6,1.9,-1,1,0.004597129698595381,0.9954028703014046
6.7,1.9,-1,1,0.004966266649262252,0.9950337333507377
6.8,1.9,-1,1,0.00539168834143311,0.9946083116585669
6.9,1.9,-1,1,0.005884441246962524,0.9941155587530375
7.0,1.9,-1,1,0.006458701894189289,0.9935412981058107
7.1,1.9,-1,1,0.007132962466243953,0.992867037533756
7.2,1.9,-1,1,0.007931755142294605,0.9920682448577054
7.3,1.9,-1,1,0.008888192484732826,0.9911118075152672
7.4,1.9,-1,1,0.01004775792421242,0.9899522420757876
7.5,1.9,-1,1,0.01147403069558095,0.988525969304419
7.6,1.9,-1,1,0.013257426824793583,0.9867425731752064
7.7,1.9,-1,1,0.01552865641531298,0.984471343584687
7.8,1.9,-1,1,0.01847951864067454,0.9815204813593255
7.9,1.9,-1,1,0.022394897198864783,0.9776051028011352
8.0,1.9,-1,1,0.027701105563096462,0.9722988944369035
8.1,1.9,-1,1,0.03503589407432628,0.9649641059256737
0.1,2.0,-1,0,0.9075059409775577,0.09249405902244234
0.2,2.0,-1,0,0.8944201217578893,0.10557987824211068
0.3,2.0,-1,0,0.8748373604481685,0.1251626395518315
0.4,2.0,-1,0,0.8454794699659942,0.1545205300340058
0.5,2.0,-1,0,0.8015238955813402,0.19847610441865982
0.6,2.0,-1,0,0.73669958229641,0.26330041770359003
0.7,2.0,-1,0,0.6451425450788406,0.3548574549211594
0.8,2.0,-1,0,0.5266180679875276,0.47338193201247236
0.9,2.0,-1,1,0.39326006295317484,0.6067399370468252
1.0,2.0,-1,1,0.268262084086075,0.731737915913925
1.1,2.0,-1,1,0.17124328127795252,0.8287567187220475
1.2,2.0,-1,1,0.10644564772439935,0.8935543522756006
1.3,2.0,-1,1,0.06682459319449663,0.9331754068055034
1.4,2.0,-1,1,0.0433430682985545,0.9566569317014455
1.5,2.0,-1,1,0.02932981856895367,0.9706701814310463
1.6,2.0,-1,1,0.020739892808137483,0.9792601071918625
1.7,2.0,-1,1,0.015289302454448261,0.9847106975455517
1.8,2.0,-1,1,0.01170404269169012,0.9882959573083099
1.9,2.0,-1,1,0.00926289402502789,0.9907371059749721
2.0,2.0,-1,1,0.007546956544274508,0.9924530434557255
2.1,2.0,-1,1,0.00630571070064434,0.9936942892993557
2.2,2.0,-1,1,0.005384816790297009,0.994615183209703
2.3,2.0,-1,1,0.00468639501218604,0.995313604987814
2.4,2.0,-1,1,0.004146628922171658,0.9958533710778283
2.5,2.0,-1,1,0.00372280732665331,0.9962771926733467
2.6,2.0,-1,1,0.003385632810250172,0.9966143671897498
2.7,2.0,-1,1,0.0031145416809295057,0.9968854583190705
2.8,2.0,-1,1,0.002894787858167547,0.9971052121418325
2.9,2.0,-1,1,0.0027155844678645735,0.9972844155321354
3.0,2.0,-1,1,0.002568894123555765,0.9974311058764442
3.1,2.0,-1,1,0.002448625694455586,0.9975513743055444
3.2,2.0,-1,1,0.002350091104403873,0.9976499088955961
3.3,2.0,-1,1,0.002269631743502032,0.997730368256498
3.4,2.0,-1,1,0.0022043576072974247,0.9977956423927026
3.5,2.0,-1,1,0.0021519626898225397,0.9978480373101775
3.6,2.0,-1,1,0.0021105928069573565,0.9978894071930426
3.7,2.0,-1,1,0.00207875003081881,0.9979212499691812
3.8,2.0,-1,1,0.0020552230406565286,0.9979447769593435
3.9,2.0,-1,1,0.002039036033465891,0.9979609639665341
4.0,2.0,-1,1,0.002029411068178888,0.9979705889318211
4.1,2.0,-1,1,0.0020257402152310533,0.997974259784769
4.2,2.0,-1,1,0.0020275649146697106,0.9979724350853303
4.3,2.0,-1,1,0.0020345606832279373,0.9979654393167721
4.4,2.0,-1,1,0.0020465258397734942,0.9979534741602265
4.5,2.0,-1,1,0.0020633732947317185,0.9979366267052683
4.6,2.0,-1,1,0.0020851247766131564,0.9979148752233868
4.7,2.0,-1,1,0.002111907059202167,0.9978880929407978
4.8,2.0,-1,1,0.0021439499699908993,0.9978560500300091
4.9,2.0,-1,1,0.002181586080496345,0.9978184139195037
5.0,2.0,-1,1,0.0022252521155223803,0.9977747478844776
5.1,2.0,-1,1,0.0022754922086960505,0.997724507791304
5.2,2.0,-1,1,0.002332963239609853,0.9976670367603901
5.3,2.0,-1,1,0.0023984425624803407,0.9976015574375197
5.4,2.0,-1,1,0.002472838552648682,0.9975271614473513
5.5,2.0,-1,1,0.002557204511049349,0.9974427954889507
5.6,2.0,-1,1,0.0026527566167260375,0.997347243383274
5.7,2.0,-1,1,0.002760896846439209,0.9972391031535608
5.8,2.0,-1,1,0.002883242027223787,0.9971167579727762
5.9,2.0,-1,1,0.0030216606271551427,0.9969783393728449
6.0,2.0,-1,1,0.0031783194153831573,0.9968216805846168
6.1,2.0,-1,1,0.0033557429051143117,0.9966442570948857
6.2,2.0,-1,1,0.0035568895992810212,0.996443110400719
6.3,2.0,-1,1,0.0037852506090985116,0.9962147493909015
6.4,2.0,-1,1,0.00404497843169338,0.9959550215683066
6.5,2.0,-1,1,0.004341056861335346,0.9956589431386647
6.6,2.0,-1,1,0.004679527602547751,0.9953204723974522
6.7,2.0,-1,1,0.005067795865215885,0.9949322041347841
6.8,2.0,-1,1,0.005515047065046019,0.994484952934954
6.9,2.0,-1,1,0.006032821380244968,0.993967178619755
7.0,2.0,-1,1,0.006635814774085702,0.9933641852259143
7.1,2.0,-1,1,0.007343008091083902,0.9926569919089161
7.2,2.0,-1,1,0.008179275972565847,0.9918207240274342
7.3,2.0,-1,1,0.009177703886166455,0.9908222961138335
7.4,2.0,-1,1,0.010382958648960994,0.989617041351039
7.5,2.0,-1,1,0.011856236016342336,0.9881437639836577
7.6,2.0,-1,1,0.013682576357041398,0.9863174236429586
7.7,2.0,-1,1,0.01598172838600931,0.9840182716139907
7.8,2.0,-1,1,0.018924271222431344,0.9810757287775687
7.9,2.0,-1,1,0.02275533203953728,0.9772446679604627
8.0,2.0,-1,1,0.027828716196950154,0.9721712838030498
8.1,2.0,-1,1,0.03465385899244211,0.9653461410075579
0.1,2.1,-1,0,0.9264420476521309,0.0735579523478691
0.2,2.1,-1,0,0.9181279551593207,0.08187204484067934
0.3,2.1,-1,0,0.9053681418511133,0.09463185814888675
0.4,2.1,-1,0,0.8858063875655944,0.11419361243440562
0.5,2.1,-1,0,0.8556759754417271,0.14432402455827287
0.6,2.1,-1,0,0.8092424630431196,0.19075753695688036
0.7,2.1,-1,0,0.7388845418295205,0.26111545817047954
0.8,2.1,-1,0,0.6377113339510743,0.36228866604892573
0.9,2.1,-1,0,0.5069686721121798,0.4930313278878202
1.0,2.1,-1,1,0.36428339189956205,0.635716608100438
1.1,2.1,-1,1,0.23802853186873563,0.7619714681312644
1.2,2.1,-1,1,0.14654458449410868,0.8534554155058913
1.3,2.1,-1,1,0.08902094409165784,0.9109790559083422
1.4,2.1,-1,1,0.05529091347477788,0.9447090865252221
1.5,2.1,-1,1,0.03577681298395419,0.9642231870160458
1.6,2.1,-1,1,0.02426576167101757,0.9757342383289824
1.7,2.1,-1,1,0.017240357219407088,0.9827596427805929
1.8,2.1,-1,1,0.012784812238464838,0.9872151877615352
1.9,2.1,-1,1,0.009849745063547743,0.9901502549364523
2.0,2.1,-1,1,0.007846392397823365,0.9921536076021766
2.1,2.1,-1,1,0.006434237691109956,0.99356576230889
2.2,2.1,-1,1,0.005409965326634847,0.9945900346733652
2.3,2.1,-1,1,0.004648305324849389,0.9953516946751506
2.4,2.1,-1,1,0.004069710279622996,0.995930289720377
2.5,2.1,-1,1,0.0036222036011395176,0.9963777963988605
2.6,2.1,-1,1,0.0032709016381886613,0.9967290983618113
2.7,2.1,-1,1,0.002991800773202158,0.9970081992267978
2.8,2.1,-1,1,0.0027679971201450826,0.9972320028798549
2.9,2.1,-1,1,0.0025873291975813117,0.9974126708024187
3.0,2.1,-1,1,0.0024408735023371264,0.9975591264976629
3.1,2.1,-1,1,0.0023219633582129973,0.997678036641787
3.2,2.1,-1,1,0.002225536009291318,0.9977744639907087
3.3,2.1,-1,1,0.002147690015021908,0.9978523099849781
3.4,2.1,-1,1,0.002085380119410729,0.9979146198805893
3.5,2.1,-1,1,0.002036203697230121,0.9979637963027699
3.6,2.1,-1,1,0.0019982493165571213,0.9980017506834429
3.7,2.1,-1,1,0.0019699881368069327,0.9980300118631931
3.8,2.1,-1,1,0.0019501952966720637,0.9980498047033279
3.9,2.1,-1,1,0.001937892601972635,0.9980621073980274
4.0,2.1,-1,1,0.0019323065256457994,0.9980676934743542
4.1,2.1,-1,1,0.00193283733062799,0.998067162669372
4.2,2.1,-1,1,0.001939036370345093,0.9980609636296549
4.3,2.1,-1,1,0.001950589467469399,0.9980494105325306
4.4,2.1,-1,1,0.001967304860272634,0.9980326951397274
4.5,2.1,-1,1,0.001989104674976261,0.9980108953250237
4.6,2.1,-1,1,0.002016019182860873,0.9979839808171391
4.7,2.1,-1,1,0.0020481833616941003,0.9979518166383059
4.8,2.1,-1,1,0.002085835481466347,0.9979141645185337
4.9,2.1,-1,1,0.002129317573121625,0.9978706824268784
5.0,2.1,-1,1,0.0021790777899468594,0.9978209222100531
5.1,2.1,-1,1,0.002235674767234741,0.9977643252327653
5.2,2.1,-1,1,0.002299784198726229,0.9977002158012738
5.3,2.1,-1,1,0.002372207947132665,0.9976277920528673
5.4,2.1,-1,1,0.0024538861315477334,0.9975461138684523
5.5,2.1,-1,1,0.002545912746313661,0.9974540872536863
5.6,2.1,-1,1,0.0026495555702013007,0.9973504444297987
5.7,2.1,-1,1,0.00276628131086909,0.9972337186891309
5.8,2.1,-1,1,0.0028977872599398324,0.9971022127400602
5.9,2.1,-1,1,0.0030460411226158612,0.9969539588773841
6.0,2.1,-1,1,0.0032133312614632814,0.9967866687385367
6.1,2.1,-1,1,0.0034023303613821554,0.9965976696386178
6.2,2.1,-1,1,0.0036161766151963093,0.9963838233848037
6.3,2.1,-1,1,0.003858578035874416,0.9961414219641256
6.4,2.1,-1,1,0.004133947634954893,0.9958660523650451
6.5,2.1,-1,1,0.004447580209784974,0.995552419790215
6.6,2.1,-1,1,0.0048058857737487415,0.9951941142262513
6.7,2.1,-1,1,0.005216700782170847,0.9947832992178292
6.8,2.1,-1,1,0.005689707181659287,0.9943102928183407
6.9,2.1,-1,1,0.006237002138050229,0.9937629978619498
7.0,2.1,-1,1,0.006873880101920804,0.9931261198980792
7.1,2.1,-1,1,0.007619916460157583,0.9923800835398424
7.2,2.1,-1,1,0.008500482703084344,0.9914995172969157
7.3,2.1,-1,1,0.00954888302078416,0.9904511169792158
7.4,2.1,-1,1,0.01080939033897721,0.9891906096610228
7.5,2.1,-1,1,0.012341587639184581,0.9876584123608154
7.6,2.1,-1,1,0.014226601496716285,0.9857733985032837
7.7,2.1,-1,1,0.016576059556200562,0.9834239404437994
7.8,2.1,-1,1,0.01954490488594729,0.9804550951140527
7.9,2.1,-1,1,0.023349496630316935,0.9766505033696831
