,Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Phase_0_probability,Phase_1_probability
3367,4.7,4.2,1,0.00011025949800114176,0.9998897405019989
3368,4.8,4.2,1,0.00013481695566497365,0.999865183044335
3369,4.9,4.2,1,0.0001647220449285669,0.9998352779550714
3370,5.0,4.2,1,0.00020102180178582785,0.9997989781982142
3371,5.1,4.2,1,0.00024493509931744484,0.9997550649006826
3372,5.2,4.2,1,0.00029787295363803423,0.999702127046362
3373,5.3,4.2,1,0.00036145962610589777,0.9996385403738941
3374,5.4,4.2,1,0.0004375542197294635,0.9995624457802705
3375,5.5,4.2,1,0.0005282723855088989,0.9994717276144911
3376,5.6,4.2,1,0.000636007699995389,0.9993639923000046
3377,5.7,4.2,1,0.0007634521791715088,0.9992365478208285
3378,5.8,4.2,1,0.0009136153478266351,0.9990863846521734
3379,5.9,4.2,1,0.0010898412213009578,0.998910158778699
3380,6.0,4.2,1,0.001295822511337974,0.998704177488662
3381,6.1,4.2,1,0.0015356113598272714,0.9984643886401727
3382,6.2,4.2,1,0.0018136259046741543,0.9981863740953258
3383,6.3,4.2,1,0.0021346520215956843,0.9978653479784043
3384,6.4,4.2,1,0.002503839649079964,0.99749616035092
3385,6.5,4.2,1,0.002926693226754651,0.9970733067732453
3386,6.6,4.2,1,0.003409055895417623,0.9965909441045824
3387,6.7,4.2,1,0.003957087294679695,0.9960429127053203
3388,6.8,4.2,1,0.004577234981297806,0.9954227650187022
3389,6.9,4.2,1,0.005276199717854979,0.994723800282145
3390,7.0,4.2,1,0.006060895084829099,0.9939391049151709
3391,7.1,4.2,1,0.006938402099990526,0.9930615979000095
3392,7.2,4.2,1,0.007915919723018305,0.9920840802769817
3393,7.3,4.2,1,0.00900071228318211,0.9909992877168179
3394,7.4,4.2,1,0.01020005499196941,0.9897999450080306
3395,7.5,4.2,1,0.011521178757561756,0.9884788212424382
3396,7.6,4.2,1,0.01297121554387104,0.987028784456129
3397,7.7,4.2,1,0.014557145406342897,0.9854428545936571
3398,7.8,4.2,1,0.016285746253743127,0.9837142537462569
3399,7.9,4.2,1,0.01816354715219859,0.9818364528478014
3400,8.0,4.2,1,0.02019678575834405,0.979803214241656
3401,8.1,4.2,1,0.02239137018875681,0.9776086298112432
3402,0.1,4.3,0,0.9998449249428631,0.00015507505713685532
3403,0.2,4.3,0,0.9997295098493169,0.00027049015068314475
3404,0.3,4.3,0,0.9994575027179735,0.0005424972820264884
3405,0.4,4.3,0,0.9987653270200099,0.0012346729799901368
3406,0.5,4.3,0,0.9969057258407474,0.0030942741592525635
3407,0.6,4.3,0,0.9917007219141851,0.008299278085814876
3408,0.7,4.3,0,0.9759342785837362,0.02406572141626384
3409,0.8,4.3,0,0.9253059552378318,0.07469404476216823
3410,0.9,4.3,0,0.7789245564969178,0.22107544350308217
3411,1.0,4.3,1,0.4916065355196526,0.5083934644803474
3412,1.1,4.3,1,0.2155576388896634,0.7844423611103366
3413,1.2,4.3,1,0.0775659080539981,0.9224340919460019
3414,1.3,4.3,1,0.027017043456680767,0.9729829565433192
3415,1.4,4.3,1,0.009901650512574633,0.9900983494874254
3416,1.5,4.3,1,0.0038578437622618367,0.9961421562377382
3417,1.6,4.3,1,0.0015782642794874846,0.9984217357205125
3418,1.7,4.3,1,0.0006823523946195564,0.9993176476053804
3419,1.8,4.3,1,0.00031637081383451005,0.9996836291861655
3420,1.9,4.3,1,0.00015901649567240383,0.9998409835043276
3421,2.0,4.3,1,8.703810226506903e-05,0.9999129618977349
3422,2.1,4.3,1,5.185913425975741e-05,0.9999481408657402
3423,2.2,4.3,1,3.3518100167384546e-05,0.9999664818998326
3424,2.3,4.3,1,2.337896455628652e-05,0.9999766210354437
3425,2.4,4.3,1,1.7493064319751284e-05,0.9999825069356802
3426,2.5,4.3,1,1.3953610505268443e-05,0.9999860463894947
3427,2.6,4.3,1,1.17921364335416e-05,0.9999882078635665
3428,2.7,4.3,1,1.049515879003593e-05,0.99998950484121
3429,2.8,4.3,1,9.782000688574044e-06,0.9999902179993114
3430,2.9,4.3,1,9.49796344684728e-06,0.9999905020365532
3431,3.0,4.3,1,9.560925491314265e-06,0.9999904390745087
3432,3.1,4.3,1,9.933895512403979e-06,0.9999900661044876
3433,3.2,4.3,1,1.0610818549139367e-05,0.9999893891814509
3434,3.3,4.3,1,1.1609512398536026e-05,0.9999883904876015
3435,3.4,4.3,1,1.296871266731614e-05,0.9999870312873327
3436,3.5,4.3,1,1.474767122999765e-05,0.99998525232877
3437,3.6,4.3,1,1.702753843346727e-05,0.9999829724615665
3438,3.7,4.3,1,1.991411318158498e-05,0.9999800858868184
3439,3.8,4.3,1,2.354179912344989e-05,0.9999764582008766
3440,3.9,4.3,1,2.8078677246412553e-05,0.9999719213227536
3441,4.0,4.3,1,3.373272420503781e-05,0.999966267275795
3442,4.1,4.3,1,4.075918275248114e-05,0.9999592408172475
3443,4.2,4.3,1,4.946916067183338e-05,0.9999505308393282
3444,4.3,4.3,1,6.023949663358508e-05,0.9999397605033664
3445,4.4,4.3,1,7.352395857651572e-05,0.9999264760414235
3446,4.5,4.3,1,8.98657973493755e-05,0.9999101342026506
3447,4.6,4.3,1,0.00010991168085183745,0.9998900883191482
3448,4.7,4.3,1,0.0001344269890068972,0.9998655730109931
3449,4.8,4.3,1,0.00016431242374892463,0.9998356875762511
3450,4.9,4.3,1,0.00020062184569269448,0.9997993781543073
3451,5.0,4.3,1,0.0002445811957159094,0.9997554188042841
3452,5.1,4.3,1,0.00029760831614566996,0.9997023916838543
3453,5.2,4.3,1,0.0003613334172314353,0.9996386665827686
3454,5.3,4.3,1,0.00043761988388268946,0.9995623801161173
3455,5.4,4.3,1,0.0005285850389782354,0.9994714149610218
3456,5.5,4.3,1,0.0006366204281675891,0.9993633795718324
3457,5.6,4.3,1,0.0007644111215086014,0.9992355888784914
3458,5.7,4.3,1,0.0009149534720336305,0.9990850465279664
3459,5.8,4.3,1,0.0010915707260892304,0.9989084292739108
3460,5.9,4.3,1,0.0012979258463019505,0.998702074153698
3461,6.0,4.3,1,0.0015380308972225976,0.9984619691027774
3462,6.1,4.3,1,0.0018162523480214077,0.9981837476519786
3463,6.2,4.3,1,0.002137311683668486,0.9978626883163315
3464,6.3,4.3,1,0.0025062807826543576,0.9974937192173456
3465,6.4,4.3,1,0.0029285716109370696,0.9970714283890629
3466,6.5,4.3,1,0.0034099199110642076,0.9965900800889358
3467,6.6,4.3,1,0.003956362718440687,0.9960436372815593
3468,6.7,4.3,1,0.004574209714519384,0.9954257902854806
3469,6.8,4.3,1,0.005270008628144751,0.9947299913718552
3470,6.9,4.3,1,0.006050505092048297,0.9939494949079517
3471,7.0,4.3,1,0.0069225975768176795,0.9930774024231823
3472,7.1,4.3,1,0.007893288202581061,0.9921067117974189
3473,7.2,4.3,1,0.008969630402702933,0.9910303695972971
3474,7.3,4.3,1,0.010158674536114631,0.9898413254638854
3475,7.4,4.3,1,0.011467412631077423,0.9885325873689226
3476,7.5,4.3,1,0.012902723463639632,0.9870972765363604
3477,7.6,4.3,1,0.014471319148128714,0.9855286808518713
3478,7.7,4.3,1,0.016179694320726412,0.9838203056792736
3479,7.8,4.3,1,0.01803407883755881,0.9819659211624412
3480,7.9,4.3,1,0.02004039472410568,0.9799596052758943
3481,8.0,4.3,1,0.02220421784568316,0.9777957821543168
3482,8.1,4.3,1,0.02453074451022985,0.9754692554897701
3483,0.1,4.4,0,0.9998486771351054,0.00015132286489460967
3484,0.2,4.4,0,0.9997447148324454,0.0002552851675545753
3485,0.3,4.4,0,0.9995047303676756,0.0004952696323243799
3486,0.4,4.4,0,0.9989055062387706,0.001094493761229387
3487,0.5,4.4,0,0.9973173749496027,0.0026826250503972915
3488,0.6,4.4,0,0.9929288310490847,0.0070711689509153075
3489,0.7,4.4,0,0.9799057809178748,0.020094219082125164
3490,0.8,4.4,0,0.9382728596515335,0.06172714034846649
3491,0.9,4.4,0,0.8142018243363509,0.1857981756636491
3492,1.0,4.4,0,0.5465478103969588,0.45345218960304123
3493,1.1,4.4,1,0.2531156240592054,0.7468843759407946
3494,1.2,4.4,1,0.09285220051992837,0.9071477994800716
3495,1.3,4.4,1,0.03229994852472373,0.9677000514752763
3496,1.4,4.4,1,0.011728821627684738,0.9882711783723153
3497,1.5,4.4,1,0.004540768843185106,0.9954592311568149
3498,1.6,4.4,1,0.001849733660947095,0.9981502663390529
3499,1.7,4.4,1,0.000795735214751403,0.9992042647852486
3500,1.8,4.4,1,0.0003667717804773929,0.9996332282195226
3501,1.9,4.4,1,0.00018326216229525016,0.9998167378377047
3502,2.0,4.4,1,9.979594983633433e-05,0.9999002040501637
3503,2.1,4.4,1,5.923133562646399e-05,0.9999407686643735
3504,2.2,4.4,1,3.819135929461481e-05,0.9999618086407054
3505,2.3,4.4,1,2.6614185799189727e-05,0.9999733858142008
3506,2.4,4.4,1,1.9923068634852825e-05,0.9999800769313651
3507,2.5,4.4,1,1.591879163242993e-05,0.9999840812083676
3508,2.6,4.4,1,1.3489546859091206e-05,0.9999865104531409
3509,2.7,4.4,1,1.2048607004544465e-05,0.9999879513929955
3510,2.8,4.4,1,1.1277042403889936e-05,0.9999887229575961
3511,2.9,4.4,1,1.1000565905305848e-05,0.9999889994340947
3512,3.0,4.4,1,1.1128248047498346e-05,0.9999888717519525
3513,3.1,4.4,1,1.162119281161722e-05,0.9999883788071884
3514,3.2,4.4,1,1.2476460710786341e-05,0.9999875235392892
3515,3.3,4.4,1,1.3719200410378107e-05,0.9999862807995896
3516,3.4,4.4,1,1.539949505513505e-05,0.9999846005049449
3517,3.5,4.4,1,1.759216252139595e-05,0.9999824078374786
3518,3.6,4.4,1,2.0398598735482665e-05,0.9999796014012645
3519,3.7,4.4,1,2.3950222043822578e-05,0.9999760497779562
3520,3.8,4.4,1,2.8413285917849862e-05,0.9999715867140822
3521,3.9,4.4,1,3.3994980526586005e-05,0.9999660050194734
3522,4.0,4.4,1,4.09508151051341e-05,0.9999590491848949
3523,4.1,4.4,1,4.9593278617976466e-05,0.999950406721382
3524,4.2,4.4,1,6.0301827375042194e-05,0.999939698172625
3525,4.3,4.4,1,7.353421847255959e-05,0.9999264657815274
3526,4.4,4.4,1,8.983920179161942e-05,0.9999101607982084
3527,4.5,4.4,1,0.00010987056941758055,0.9998901294305824
3528,4.6,4.4,1,0.0001344025163234619,0.9998655974836765
3529,4.7,4.4,1,0.0001643462455831468,0.9998356537544169
3530,4.8,4.4,1,0.00020076769851584686,0.9997992323014842
3531,4.9,4.4,1,0.0002449062443474759,0.9997550937556525
3532,5.0,4.4,1,0.0002981941255484344,0.9997018058744516
3533,5.1,4.4,1,0.0003622763811108598,0.9996377236188891
3534,5.2,4.4,1,0.00043903092750952055,0.9995609690724905
3535,5.3,4.4,1,0.000530588418428124,0.9994694115815719
3536,5.4,4.4,1,0.0006393514413502999,0.9993606485586497
3537,5.5,4.4,1,0.0007680125679598859,0.9992319874320401
3538,5.6,4.4,1,0.0009195707210665205,0.9990804292789335
3539,5.7,4.4,1,0.0010973452858706878,0.9989026547141293
3540,5.8,4.4,1,0.0013049873724639838,0.998695012627536
3541,5.9,4.4,1,0.0015464876331634514,0.9984535123668365
3542,6.0,4.4,1,0.0018261800372556536,0.9981738199627443
3543,6.1,4.4,1,0.002148741061432702,0.9978512589385673
3544,6.2,4.4,1,0.0025191837983129517,0.997480816201687
3545,6.3,4.4,1,0.0029428465842329388,0.9970571534157671
3546,6.4,4.4,1,0.003425375865163005,0.996574624134837
3547,6.5,4.4,1,0.003972703141926104,0.9960272968580739
3548,6.6,4.4,1,0.004591016027347905,0.9954089839726521
3549,6.7,4.4,1,0.005286723593030729,0.9947132764069693
3550,6.8,4.4,1,0.006066416404109987,0.99393358359589
3551,6.9,4.4,1,0.006936821796784898,0.9930631782032151
3552,7.0,4.4,1,0.00790475515793787,0.9920952448420621
3553,7.1,4.4,1,0.008977068101557961,0.991022931898442
3554,7.2,4.4,1,0.010160594586750449,0.9898394054132496
3555,7.3,4.4,1,0.011462096092259344,0.9885379039077407
3556,7.4,4.4,1,0.012888207017340392,0.9871117929826596
3557,7.5,4.4,1,0.014445381459836426,0.9855546185401636
3558,7.6,4.4,1,0.016139842468419374,0.9838601575315806
3559,7.7,4.4,1,0.017977534733631728,0.9820224652663683
3560,7.8,4.4,1,0.01996408153354423,0.9800359184664558
3561,7.9,4.4,1,0.022104746520085428,0.9778952534799146
3562,8.0,4.4,1,0.024404400710182017,0.975595599289818
3563,8.1,4.4,1,0.026867494767998323,0.9731325052320017
3564,0.1,4.5,0,0.9998498648945997,0.0001501351054002953
3565,0.2,4.5,0,0.9997549917596871,0.00024500824031292723
3566,0.3,4.5,0,0.9995405431214976,0.0004594568785023512
3567,0.4,4.5,0,0.9990159934812937,0.0009840065187063374
3568,0.5,4.5,0,0.997647898174364,0.002352101825636055
3569,0.6,4.5,0,0.9939189777775255,0.00608102222247453
3570,0.7,4.5,0,0.9830845564406445,0.01691544355935548
3571,0.8,4.5,0,0.9488350201601179,0.05116497983988211
3572,0.9,4.5,0,0.8446052438172273,0.15539475618277265
3573,1.0,4.5,0,0.6008905838744738,0.3991094161255262
3574,1.1,4.5,1,0.29587877384511785,0.7041212261548822
3575,1.2,4.5,1,0.11141433527996014,0.8885856647200399
3576,1.3,4.5,1,0.03886147010791774,0.9611385298920823
3577,1.4,4.5,1,0.014000143093426232,0.9859998569065738
3578,1.5,4.5,1,0.00538704524080913,0.9946129547591909
3579,1.6,4.5,1,0.0021868558210371702,0.9978131441789628
3580,1.7,4.5,1,0.0009368823805289139,0.9990631176194711
3581,1.8,4.5,1,0.0004295111782539607,0.999570488821746
3582,1.9,4.5,1,0.00021337238524665736,0.9997866276147533
3583,2.0,4.5,1,0.00011558062351468834,0.9998844193764853
3584,2.1,4.5,1,6.831340442658984e-05,0.9999316865955734
3585,2.2,4.5,1,4.392384244056302e-05,0.9999560761575594
3586,2.3,4.5,1,3.0567377166335064e-05,0.9999694326228337
3587,2.4,4.5,1,2.2882988105266122e-05,0.9999771170118947
3588,2.5,4.5,1,1.830707981298474e-05,0.999981692920187
3589,2.6,4.5,1,1.554967752781522e-05,0.9999844503224722
3590,2.7,4.5,1,1.3933263858234568e-05,0.9999860667361418
3591,2.8,4.5,1,1.3091652249386243e-05,0.9999869083477506
3592,2.9,4.5,1,1.2826472698179714e-05,0.9999871735273018
3593,3.0,4.5,1,1.3036085874773562e-05,0.9999869639141252
3594,3.1,4.5,1,1.3679445487468911e-05,0.9999863205545125
3595,3.2,4.5,1,1.4757696362721617e-05,0.9999852423036373
3596,3.3,4.5,1,1.6305308918163064e-05,0.9999836946910818
3597,3.4,4.5,1,1.8386681858828524e-05,0.9999816133181412
3598,3.5,4.5,1,2.1096181058055663e-05,0.9999789038189419
3599,3.6,4.5,1,2.4560552219554665e-05,0.9999754394477804
3600,3.7,4.5,1,2.8943178335794073e-05,0.9999710568216642
3601,3.8,4.5,1,3.444991841661249e-05,0.9999655500815834
3602,3.9,4.5,1,4.133640732106869e-05,0.9999586635926789
3603,4.0,4.5,1,4.9916774514713325e-05,0.9999500832254853
3604,4.1,4.5,1,6.057376890566957e-05,0.9999394262310943
3605,4.2,4.5,1,7.37702800961415e-05,0.9999262297199039
3606,4.3,4.5,1,9.006225150187674e-05,0.9999099377484981
3607,4.4,4.5,1,0.00011011293679530354,0.9998898870632047
3608,4.5,4.5,1,0.00013470844305629726,0.9998652915569437
3609,4.6,4.5,1,0.00016477444910378836,0.9998352255508962
3610,4.7,4.5,1,0.00020139395235219126,0.9997986060476478
3611,4.8,4.5,1,0.0002458258553588166,0.9997541741446412
3612,4.9,4.5,1,0.0002995241395638004,0.9997004758604362
3613,5.0,4.5,1,0.0003641573432560108,0.999635842656744
3614,5.1,4.5,1,0.00044162799110836204,0.9995583720088916
3615,5.2,4.5,1,0.0005340915859051165,0.9994659084140949
3616,5.3,4.5,1,0.0006439747280637675,0.9993560252719362
3617,5.4,4.5,1,0.0007739918708011828,0.9992260081291988
3618,5.5,4.5,1,0.0009271602156104564,0.9990728397843895
3619,5.6,4.5,1,0.0011068121898460959,0.9988931878101539
3620,5.7,4.5,1,0.0013166049743631447,0.9986833950256369
3621,5.8,4.5,1,0.001560526520052008,0.998439473479948
3622,5.9,4.5,1,0.0018428975323558916,0.9981571024676441
3623,6.0,4.5,1,0.002168368934690079,0.9978316310653099
3624,6.1,4.5,1,0.0025419143826184154,0.9974580856173816
3625,6.2,4.5,1,0.0029688174880675433,0.9970311825119325
3626,6.3,4.5,1,0.003454653520066131,0.9965453464799339
3627,6.4,4.5,1,0.004005265469686492,0.9959947345303135
3628,6.5,4.5,1,0.0046267345271644444,0.9953732654728356
3629,6.6,4.5,1,0.005325345163100792,0.9946746548368992
3630,6.7,4.5,1,0.006107545190161545,0.9938924548098385
3631,6.8,4.5,1,0.006979901342219819,0.9930200986577802
3632,6.9,4.5,1,0.0079490510688629,0.9920509489311371
3633,7.0,4.5,1,0.009021651406442288,0.9909783485935577
3634,7.1,4.5,1,0.010204325877680276,0.9897956741223197
3635,7.2,4.5,1,0.01150361049917592,0.9884963895008241
3636,7.3,4.5,1,0.012925899986612421,0.9870741000133876
3637,7.4,4.5,1,0.014477395286576211,0.9855226047134238
3638,7.5,4.5,1,0.016164053491138475,0.9838359465088615
3639,7.6,4.5,1,0.017991541116089138,0.9820084588839109
3640,7.7,4.5,1,0.01996519158137744,0.9800348084186226
3641,7.8,4.5,1,0.022089967550186884,0.9779100324498131
3642,7.9,4.5,1,0.02437042858150562,0.9756295714184944
3643,8.0,4.5,1,0.026810704311969857,0.9731892956880301
3644,8.1,4.5,1,0.029414473135375374,0.9705855268646246
3645,0.1,4.6,0,0.9998486509512077,0.00015134904879232636
3646,0.2,4.6,0,0.9997609810355925,0.00023901896440747805
3647,0.3,4.6,0,0.999566905949905,0.00043309405009495094
3648,0.4,4.6,0,0.9991024138108742,0.0008975861891258319
3649,0.5,4.6,0,0.9979128595936118,0.0020871404063882437
3650,0.6,4.6,0,0.9947189934213156,0.005281006578684355
3651,0.7,4.6,0,0.9856331734989681,0.014366826501031937
3652,0.8,4.6,0,0.9573932344688956,0.04260676553110443
3653,0.9,4.6,0,0.8703655832329105,0.12963441676708953
3654,1.0,4.6,0,0.6530194844554558,0.34698051554454423
3655,1.1,4.6,1,0.3435798463580113,0.6564201536419887
3656,1.2,4.6,1,0.13381812574971264,0.8661818742502874
3657,1.3,4.6,1,0.047010058913656394,0.9529899410863436
3658,1.4,4.6,1,0.01683367768964672,0.9831663223103533
3659,1.5,4.6,1,0.0064390355734076365,0.9935609644265924
3660,1.6,4.6,1,0.002606665201483338,0.9973933347985167
3661,1.7,4.6,1,0.0011131656144698354,0.9988868343855302
3662,1.8,4.6,1,0.0005079028308045963,0.9994920971691954
3663,1.9,4.6,1,0.00025091289501233405,0.9997490871049877
3664,2.0,4.6,1,0.00013518548382762674,0.9998648145161724
3665,2.1,4.6,1,7.95424617763274e-05,0.9999204575382237
3666,2.2,4.6,1,5.097916584873019e-05,0.9999490208341513
3667,2.3,4.6,1,3.541275611951278e-05,0.9999645872438805
3668,2.4,4.6,1,2.6498674856156867e-05,0.9999735013251438
3669,2.5,4.6,1,2.1217341668489098e-05,0.9999787826583315
3670,2.6,4.6,1,1.8056403519040032e-05,0.999981943596481
3671,2.7,4.6,1,1.622536103695893e-05,0.999983774638963
3672,2.8,4.6,1,1.5299415395020333e-05,0.999984700584605
3673,2.9,4.6,1,1.5050474530653446e-05,0.9999849495254693
3674,3.0,4.6,1,1.53638234223763e-05,0.9999846361765776
3675,3.1,4.6,1,1.619598549496004e-05,0.999983804014505
3676,3.2,4.6,1,1.755343566856027e-05,0.9999824465643314
3677,3.3,4.6,1,1.9482487118693825e-05,0.9999805175128813
3678,3.4,4.6,1,2.2065602138354734e-05,0.9999779343978616
3679,3.5,4.6,1,2.5421701707273314e-05,0.9999745782982927
3680,3.6,4.6,1,2.9709260843446827e-05,0.9999702907391566
3681,3.7,4.6,1,3.513153546919057e-05,0.9999648684645308
3682,3.8,4.6,1,4.194360087694804e-05,0.999958056399123
3683,3.9,4.6,1,5.046103376571409e-05,0.9999495389662343
3684,4.0,4.6,1,6.107015906309243e-05,0.9999389298409369
3685,4.1,4.6,1,7.423979013765347e-05,0.9999257602098623
3686,4.2,4.6,1,9.053442079220986e-05,0.9999094655792078
3687,4.3,4.6,1,0.00011062879025303118,0.999889371209747
3688,4.4,4.6,1,0.00013532371201563365,0.9998646762879844
3689,4.5,4.6,1,0.00016556303432935238,0.9998344369656706
3690,4.6,4.6,1,0.0002024515374614566,0.9997975484625385
3691,4.7,4.6,1,0.00024727353957132436,0.9997527264604287
3692,4.8,4.6,1,0.00030151192493121926,0.9996984880750688
3693,4.9,4.6,1,0.00036686727412416076,0.9996331327258758
3694,5.0,4.6,1,0.00044527672059757606,0.9995547232794024
3695,5.1,4.6,1,0.0005389321203210784,0.9994610678796789
3696,5.2,4.6,1,0.0006502970898054627,0.9993497029101945
3697,5.3,4.6,1,0.0007821224360213819,0.9992178775639786
3698,5.4,4.6,1,0.0009374594804967273,0.9990625405195033
3699,5.5,4.6,1,0.0011196707721410348,0.998880329227859
3700,5.6,4.6,1,0.0013324376817536177,0.9986675623182464
3701,5.7,4.6,1,0.0015797643851556131,0.9984202356148444
3702,5.8,4.6,1,0.0018659777758784912,0.9981340222241215
3703,5.9,4.6,1,0.0021957228841529286,0.9978042771158471
3704,6.0,4.6,1,0.002573953458295364,0.9974260465417046
3705,6.1,4.6,1,0.0030059174265488764,0.9969940825734511
3706,6.2,4.6,1,0.003497137079875756,0.9965028629201242
3707,6.3,4.6,1,0.004053383914424558,0.9959466160855754
3708,6.4,4.6,1,0.004680648224052675,0.9953193517759473
3709,6.5,4.6,1,0.005385103655157764,0.9946148963448422
3710,6.6,4.6,1,0.00617306710705634,0.9938269328929437
3711,6.7,4.6,1,0.0070509544991637085,0.9929490455008363
3712,6.8,4.6,1,0.008025233074931748,0.9919747669250683
3713,6.9,4.6,1,0.009102371044605206,0.9908976289553948
3714,7.0,4.6,1,0.010288785479247053,0.989711214520753
3715,7.1,4.6,1,0.01159078944203884,0.9884092105579612
3716,7.2,4.6,1,0.013014539414939463,0.9869854605850605
3717,7.3,4.6,1,0.01456598405695786,0.9854340159430421
3718,7.4,4.6,1,0.01625081532608874,0.9837491846739113
3719,7.5,4.6,1,0.018074422913514354,0.9819255770864856
3720,7.6,4.6,1,0.02004185280918591,0.9799581471908141
3721,7.7,4.6,1,0.022157770700118817,0.9778422292998812
3722,7.8,4.6,1,0.024426430681955935,0.9755735693180441
3723,7.9,4.6,1,0.026851649583704784,0.9731483504162952
3724,8.0,4.6,1,0.029436786979545104,0.9705632130204549
3725,8.1,4.6,1,0.03218473072740835,0.9678152692725916
3726,0.1,4.7,0,0.999845091433258,0.00015490856674205133
3727,0.2,4.7,0,0.999763106512205,0.00023689348779498687
3728,0.3,4.7,0,0.9995852670716658,0.00041473292833416053
3729,0.4,4.7,0,0.9991691024846432,0.0008308975153568099
3730,0.5,4.7,0,0.9981245439964823,0.0018754560035176837
3731,0.6,4.7,0,0.9953661209959819,0.004633879004018127
3732,0.7,4.7,0,0.9876817703897132,0.012318229610286835
3733,0.8,4.7,0,0.9643014570349351,0.03569854296506492
3734,0.9,4.7,0,0.8919003384204416,0.10809966157955841
3735,1.0,4.7,0,0.7015459500270822,0.2984540499729178
3736,1.1,4.7,1,0.3955134126616997,0.6044865873383003
3737,1.2,4.7,1,0.1606381729388886,0.8393618270611114
3738,1.3,4.7,1,0.05711600355959945,0.9428839964404006
3739,1.4,4.7,1,0.020380498086865373,0.9796195019131346
3740,1.5,4.7,1,0.007751367720629787,0.9922486322793702
3741,1.6,4.7,1,0.0031310171261793585,0.9968689828738206
3742,1.7,4.7,1,0.0013341176110088782,0.9986658823889911
3743,1.8,4.7,1,0.0006062724862658797,0.9993937275137341
3744,1.9,4.7,1,0.00029793778730891063,0.9997020622126911
3745,2.0,4.7,1,0.00015965198565481842,0.9998403480143452
3746,2.1,4.7,1,9.349092385946278e-05,0.9999065090761405
3747,2.2,4.7,1,5.970106349195703e-05,0.999940298936508
3748,2.3,4.7,1,4.1376302647222474e-05,0.9999586236973528
3749,2.4,4.7,1,3.093247448759939e-05,0.9999690675255124
3750,2.5,4.7,1,2.477643329257262e-05,0.9999752235667074
3751,2.6,4.7,1,2.111684091232746e-05,0.9999788831590877
3752,2.7,4.7,1,1.902187034374947e-05,0.9999809781296563
3753,2.8,4.7,1,1.799365782062523e-05,0.9999820063421794
3754,2.9,4.7,1,1.7767232407095435e-05,0.9999822327675929
3755,3.0,4.7,1,1.8211810697721376e-05,0.9999817881893023
3756,3.1,4.7,1,1.9281143295302172e-05,0.9999807188567047
3757,3.2,4.7,1,2.098861409649544e-05,0.9999790113859035
3758,3.3,4.7,1,2.33955755675197e-05,0.9999766044244325
3759,3.4,4.7,1,2.660726431713556e-05,0.9999733927356829
3760,3.5,4.7,1,3.077344365465251e-05,0.9999692265563453
3761,3.6,4.7,1,3.6092291907152685e-05,0.9999639077080928
3762,3.7,4.7,1,4.2816771383513696e-05,0.9999571832286165
3763,3.8,4.7,1,5.126305563862843e-05,0.9999487369443614
3764,3.9,4.7,1,6.182079607697233e-05,0.999938179203923
3765,4.0,4.7,1,7.49650666875823e-05,0.9999250349333124
3766,4.1,4.7,1,9.126986867613596e-05,0.9999087301313239
3767,4.2,4.7,1,0.00011142308244416199,0.9998885769175558
3768,4.3,4.7,1,0.0001362426946798223,0.9998637573053202
3769,4.4,4.7,1,0.00016669412343617296,0.9998333058765638
3770,4.5,4.7,1,0.00020390840631989704,0.9997960915936801
3771,4.6,4.7,1,0.00024920096177538653,0.9997507990382246
3772,4.7,4.7,1,0.0003040906036630986,0.9996959093963369
3773,4.8,4.7,1,0.000370318435216177,0.9996296815647838
3774,4.9,4.7,1,0.0004498662120795416,0.9995501337879205
3775,5.0,4.7,1,0.000544973738101362,0.9994550262618986
3776,5.1,4.7,1,0.0006581548258282055,0.9993418451741718
3777,5.2,4.7,1,0.0007922113513814111,0.9992077886486186
3778,5.3,4.7,1,0.0009502449100864396,0.9990497550899136
3779,5.4,4.7,1,0.0011356656076486615,0.9988643343923513
3780,5.5,4.7,1,0.0013521975156436383,0.9986478024843564
3781,5.6,4.7,1,0.0016038803655646916,0.9983961196344353
3782,5.7,4.7,1,0.001895067083523827,0.9981049329164762
3783,5.8,4.7,1,0.0022304168355731235,0.9977695831644269
3784,5.9,4.7,1,0.0026148833035222196,0.9973851166964778
3785,6.0,4.7,1,0.003053698016515227,0.9969463019834848
3786,6.1,4.7,1,0.003552348636503666,0.9964476513634963
3787,6.2,4.7,1,0.004116552219102232,0.9958834477808978
3788,6.3,4.7,1,0.004752223585910542,0.9952477764140895
3789,6.4,4.7,1,0.005465439073645939,0.9945345609263541
3790,6.5,4.7,1,0.006262396044576235,0.9937376039554238
3791,6.6,4.7,1,0.0071493686983785665,0.9928506313016214
3792,6.7,4.7,1,0.00813266082127484,0.9918673391787252
3793,6.8,4.7,1,0.009218556240853104,0.9907814437591469
3794,6.9,4.7,1,0.010413267841499874,0.9895867321585001
3795,7.0,4.7,1,0.011722886075290262,0.9882771139247097
3796,7.1,4.7,1,0.013153327930922387,0.9868466720690776
3797,7.2,4.7,1,0.014710287348975726,0.9852897126510243
3798,7.3,4.7,1,0.01639918804107765,0.9836008119589223
3799,7.4,4.7,1,0.018225139607011442,0.9817748603929886
3800,7.5,4.7,1,0.020192897743754656,0.9798071022562453
3801,7.6,4.7,1,0.022306829221520275,0.9776931707784797
3802,7.7,4.7,1,0.024570882125885873,0.9754291178741141
