,Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
0,0.1,0.1,0
1,0.2,0.1,-1
2,0.3,0.1,-1
3,0.4,0.1,-1
4,0.5,0.1,-1
5,0.6,0.1,-1
6,0.7,0.1,-1
7,0.8,0.1,-1
8,0.9,0.1,-1
9,1.0,0.1,-1
10,1.1,0.1,-1
11,1.2,0.1,-1
12,1.3,0.1,-1
13,1.4,0.1,-1
14,1.5,0.1,-1
15,1.6,0.1,-1
16,1.7,0.1,-1
17,1.8,0.1,-1
18,1.9,0.1,-1
19,2.0,0.1,-1
20,2.1,0.1,-1
21,2.2,0.1,-1
22,2.3,0.1,-1
23,2.4,0.1,-1
24,2.5,0.1,-1
25,2.6,0.1,-1
26,2.7,0.1,-1
27,2.8,0.1,-1
28,2.9,0.1,-1
29,3.0,0.1,-1
30,3.1,0.1,-1
31,3.2,0.1,-1
32,3.3,0.1,-1
33,3.4,0.1,-1
34,3.5,0.1,-1
35,3.6,0.1,-1
36,3.7,0.1,-1
37,3.8,0.1,-1
38,3.9,0.1,-1
39,4.0,0.1,-1
40,4.1,0.1,-1
41,4.2,0.1,-1
42,4.3,0.1,-1
43,4.4,0.1,-1
44,4.5,0.1,-1
45,4.6,0.1,-1
46,4.7,0.1,-1
47,4.8,0.1,-1
48,4.9,0.1,-1
49,5.0,0.1,-1
50,5.1,0.1,-1
51,5.2,0.1,-1
52,5.3,0.1,-1
53,5.4,0.1,-1
54,5.5,0.1,-1
55,5.6,0.1,-1
56,5.7,0.1,-1
57,5.8,0.1,-1
58,5.9,0.1,-1
59,6.0,0.1,-1
60,6.1,0.1,-1
61,6.2,0.1,-1
62,6.3,0.1,-1
63,6.4,0.1,-1
64,6.5,0.1,-1
65,6.6,0.1,-1
66,6.7,0.1,-1
67,6.8,0.1,-1
68,6.9,0.1,-1
69,7.0,0.1,-1
70,7.1,0.1,-1
71,7.2,0.1,-1
72,7.3,0.1,-1
73,7.4,0.1,-1
74,7.5,0.1,-1
75,7.6,0.1,-1
76,7.7,0.1,-1
77,7.8,0.1,-1
78,7.9,0.1,-1
79,8.0,0.1,-1
80,8.1,0.1,0
81,0.1,0.2,-1
82,0.2,0.2,-1
83,0.3,0.2,-1
84,0.4,0.2,-1
85,0.5,0.2,-1
86,0.6,0.2,-1
87,0.7,0.2,-1
88,0.8,0.2,-1
89,0.9,0.2,-1
90,1.0,0.2,-1
91,1.1,0.2,-1
92,1.2,0.2,-1
93,1.3,0.2,-1
94,1.4,0.2,-1
95,1.5,0.2,-1
96,1.6,0.2,-1
97,1.7,0.2,-1
98,1.8,0.2,-1
99,1.9,0.2,-1
100,2.0,0.2,-1
101,2.1,0.2,-1
102,2.2,0.2,-1
103,2.3,0.2,-1
104,2.4,0.2,-1
105,2.5,0.2,-1
106,2.6,0.2,-1
107,2.7,0.2,-1
108,2.8,0.2,-1
109,2.9,0.2,-1
110,3.0,0.2,-1
111,3.1,0.2,-1
112,3.2,0.2,-1
113,3.3,0.2,-1
114,3.4,0.2,-1
115,3.5,0.2,-1
116,3.6,0.2,-1
117,3.7,0.2,-1
118,3.8,0.2,-1
119,3.9,0.2,-1
120,4.0,0.2,-1
121,4.1,0.2,-1
122,4.2,0.2,-1
123,4.3,0.2,-1
124,4.4,0.2,-1
125,4.5,0.2,-1
126,4.6,0.2,-1
127,4.7,0.2,-1
128,4.8,0.2,-1
129,4.9,0.2,-1
130,5.0,0.2,-1
131,5.1,0.2,-1
132,5.2,0.2,-1
133,5.3,0.2,-1
134,5.4,0.2,-1
135,5.5,0.2,-1
136,5.6,0.2,-1
137,5.7,0.2,-1
138,5.8,0.2,-1
139,5.9,0.2,-1
140,6.0,0.2,-1
141,6.1,0.2,-1
142,6.2,0.2,-1
143,6.3,0.2,-1
144,6.4,0.2,-1
145,6.5,0.2,-1
146,6.6,0.2,-1
147,6.7,0.2,-1
148,6.8,0.2,-1
149,6.9,0.2,-1
150,7.0,0.2,-1
151,7.1,0.2,-1
152,7.2,0.2,-1
153,7.3,0.2,-1
154,7.4,0.2,-1
155,7.5,0.2,-1
156,7.6,0.2,-1
157,7.7,0.2,-1
158,7.8,0.2,-1
159,7.9,0.2,-1
160,8.0,0.2,-1
161,8.1,0.2,-1
162,0.1,0.3,-1
163,0.2,0.3,-1
164,0.3,0.3,-1
165,0.4,0.3,-1
166,0.5,0.3,-1
167,0.6,0.3,-1
168,0.7,0.3,-1
169,0.8,0.3,-1
170,0.9,0.3,-1
171,1.0,0.3,-1
172,1.1,0.3,-1
173,1.2,0.3,-1
174,1.3,0.3,-1
175,1.4,0.3,-1
176,1.5,0.3,-1
177,1.6,0.3,-1
178,1.7,0.3,-1
179,1.8,0.3,-1
180,1.9,0.3,-1
181,2.0,0.3,-1
182,2.1,0.3,-1
183,2.2,0.3,-1
184,2.3,0.3,-1
185,2.4,0.3,-1
186,2.5,0.3,-1
187,2.6,0.3,-1
188,2.7,0.3,-1
189,2.8,0.3,-1
190,2.9,0.3,-1
191,3.0,0.3,-1
192,3.1,0.3,-1
193,3.2,0.3,-1
194,3.3,0.3,-1
195,3.4,0.3,-1
196,3.5,0.3,-1
197,3.6,0.3,-1
198,3.7,0.3,-1
199,3.8,0.3,-1
200,3.9,0.3,-1
201,4.0,0.3,-1
202,4.1,0.3,-1
203,4.2,0.3,-1
204,4.3,0.3,-1
205,4.4,0.3,-1
206,4.5,0.3,-1
207,4.6,0.3,-1
208,4.7,0.3,-1
209,4.8,0.3,-1
210,4.9,0.3,-1
211,5.0,0.3,-1
212,5.1,0.3,-1
213,5.2,0.3,-1
214,5.3,0.3,-1
215,5.4,0.3,-1
216,5.5,0.3,-1
217,5.6,0.3,-1
218,5.7,0.3,-1
219,5.8,0.3,-1
220,5.9,0.3,-1
221,6.0,0.3,-1
222,6.1,0.3,-1
223,6.2,0.3,-1
224,6.3,0.3,-1
225,6.4,0.3,-1
226,6.5,0.3,-1
227,6.6,0.3,-1
228,6.7,0.3,-1
229,6.8,0.3,-1
230,6.9,0.3,-1
231,7.0,0.3,-1
232,7.1,0.3,-1
233,7.2,0.3,-1
234,7.3,0.3,-1
235,7.4,0.3,-1
236,7.5,0.3,-1
237,7.6,0.3,-1
238,7.7,0.3,-1
239,7.8,0.3,-1
240,7.9,0.3,-1
241,8.0,0.3,-1
242,8.1,0.3,-1
243,0.1,0.4,-1
244,0.2,0.4,-1
245,0.3,0.4,-1
246,0.4,0.4,-1
247,0.5,0.4,-1
248,0.6,0.4,-1
249,0.7,0.4,-1
250,0.8,0.4,-1
251,0.9,0.4,-1
252,1.0,0.4,-1
253,1.1,0.4,-1
254,1.2,0.4,-1
255,1.3,0.4,-1
256,1.4,0.4,-1
257,1.5,0.4,-1
258,1.6,0.4,-1
259,1.7,0.4,-1
260,1.8,0.4,-1
261,1.9,0.4,-1
262,2.0,0.4,-1
263,2.1,0.4,-1
264,2.2,0.4,-1
265,2.3,0.4,-1
266,2.4,0.4,-1
267,2.5,0.4,-1
268,2.6,0.4,-1
269,2.7,0.4,-1
270,2.8,0.4,-1
271,2.9,0.4,-1
272,3.0,0.4,-1
273,3.1,0.4,-1
274,3.2,0.4,-1
275,3.3,0.4,-1
276,3.4,0.4,-1
277,3.5,0.4,-1
278,3.6,0.4,-1
279,3.7,0.4,-1
280,3.8,0.4,-1
281,3.9,0.4,-1
282,4.0,0.4,-1
283,4.1,0.4,-1
284,4.2,0.4,-1
285,4.3,0.4,-1
286,4.4,0.4,-1
287,4.5,0.4,-1
288,4.6,0.4,-1
289,4.7,0.4,-1
290,4.8,0.4,-1
291,4.9,0.4,-1
292,5.0,0.4,-1
293,5.1,0.4,-1
294,5.2,0.4,-1
295,5.3,0.4,-1
296,5.4,0.4,-1
297,5.5,0.4,0
298,5.6,0.4,-1
299,5.7,0.4,-1
300,5.8,0.4,-1
301,5.9,0.4,-1
302,6.0,0.4,-1
303,6.1,0.4,-1
304,6.2,0.4,-1
305,6.3,0.4,-1
306,6.4,0.4,-1
307,6.5,0.4,-1
308,6.6,0.4,-1
309,6.7,0.4,-1
310,6.8,0.4,-1
311,6.9,0.4,-1
312,7.0,0.4,-1
313,7.1,0.4,-1
314,7.2,0.4,-1
315,7.3,0.4,-1
316,7.4,0.4,-1
317,7.5,0.4,-1
318,7.6,0.4,-1
319,7.7,0.4,-1
320,7.8,0.4,-1
321,7.9,0.4,-1
322,8.0,0.4,-1
323,8.1,0.4,-1
324,0.1,0.5,-1
325,0.2,0.5,-1
326,0.3,0.5,-1
327,0.4,0.5,-1
328,0.5,0.5,-1
329,0.6,0.5,-1
330,0.7,0.5,-1
331,0.8,0.5,-1
332,0.9,0.5,-1
333,1.0,0.5,-1
334,1.1,0.5,-1
335,1.2,0.5,-1
336,1.3,0.5,-1
337,1.4,0.5,-1
338,1.5,0.5,-1
339,1.6,0.5,-1
340,1.7,0.5,-1
341,1.8,0.5,-1
342,1.9,0.5,-1
343,2.0,0.5,-1
344,2.1,0.5,-1
345,2.2,0.5,-1
346,2.3,0.5,-1
347,2.4,0.5,-1
348,2.5,0.5,-1
349,2.6,0.5,-1
350,2.7,0.5,-1
351,2.8,0.5,-1
352,2.9,0.5,-1
353,3.0,0.5,-1
354,3.1,0.5,-1
355,3.2,0.5,-1
356,3.3,0.5,-1
357,3.4,0.5,-1
358,3.5,0.5,-1
359,3.6,0.5,-1
360,3.7,0.5,-1
361,3.8,0.5,-1
362,3.9,0.5,-1
363,4.0,0.5,-1
364,4.1,0.5,-1
365,4.2,0.5,-1
366,4.3,0.5,-1
367,4.4,0.5,-1
368,4.5,0.5,-1
369,4.6,0.5,-1
370,4.7,0.5,-1
371,4.8,0.5,-1
372,4.9,0.5,-1
373,5.0,0.5,-1
374,5.1,0.5,-1
375,5.2,0.5,-1
376,5.3,0.5,-1
377,5.4,0.5,-1
378,5.5,0.5,-1
379,5.6,0.5,-1
380,5.7,0.5,-1
381,5.8,0.5,-1
382,5.9,0.5,-1
383,6.0,0.5,-1
384,6.1,0.5,-1
385,6.2,0.5,-1
386,6.3,0.5,-1
387,6.4,0.5,-1
388,6.5,0.5,-1
389,6.6,0.5,-1
390,6.7,0.5,-1
391,6.8,0.5,-1
392,6.9,0.5,-1
393,7.0,0.5,-1
394,7.1,0.5,-1
395,7.2,0.5,-1
396,7.3,0.5,-1
397,7.4,0.5,-1
398,7.5,0.5,-1
399,7.6,0.5,-1
400,7.7,0.5,-1
401,7.8,0.5,-1
402,7.9,0.5,-1
403,8.0,0.5,-1
404,8.1,0.5,-1
405,0.1,0.6,-1
406,0.2,0.6,-1
407,0.3,0.6,-1
408,0.4,0.6,-1
409,0.5,0.6,-1
410,0.6,0.6,-1
411,0.7,0.6,-1
412,0.8,0.6,-1
413,0.9,0.6,-1
414,1.0,0.6,-1
415,1.1,0.6,-1
416,1.2,0.6,-1
417,1.3,0.6,-1
418,1.4,0.6,-1
419,1.5,0.6,-1
420,1.6,0.6,-1
421,1.7,0.6,-1
422,1.8,0.6,-1
423,1.9,0.6,-1
424,2.0,0.6,-1
425,2.1,0.6,-1
426,2.2,0.6,-1
427,2.3,0.6,-1
428,2.4,0.6,-1
429,2.5,0.6,-1
430,2.6,0.6,-1
431,2.7,0.6,-1
432,2.8,0.6,-1
433,2.9,0.6,-1
434,3.0,0.6,-1
435,3.1,0.6,-1
436,3.2,0.6,-1
437,3.3,0.6,-1
438,3.4,0.6,-1
439,3.5,0.6,-1
440,3.6,0.6,-1
441,3.7,0.6,-1
442,3.8,0.6,-1
443,3.9,0.6,-1
444,4.0,0.6,-1
445,4.1,0.6,-1
446,4.2,0.6,-1
447,4.3,0.6,-1
448,4.4,0.6,-1
449,4.5,0.6,-1
450,4.6,0.6,-1
451,4.7,0.6,-1
452,4.8,0.6,-1
453,4.9,0.6,-1
454,5.0,0.6,-1
455,5.1,0.6,-1
456,5.2,0.6,-1
457,5.3,0.6,-1
458,5.4,0.6,-1
459,5.5,0.6,-1
460,5.6,0.6,-1
461,5.7,0.6,-1
462,5.8,0.6,-1
463,5.9,0.6,-1
464,6.0,0.6,-1
465,6.1,0.6,-1
466,6.2,0.6,-1
467,6.3,0.6,-1
468,6.4,0.6,-1
469,6.5,0.6,-1
470,6.6,0.6,-1
471,6.7,0.6,-1
472,6.8,0.6,-1
473,6.9,0.6,-1
474,7.0,0.6,-1
475,7.1,0.6,-1
476,7.2,0.6,-1
477,7.3,0.6,-1
478,7.4,0.6,-1
479,7.5,0.6,-1
480,7.6,0.6,-1
481,7.7,0.6,-1
482,7.8,0.6,-1
483,7.9,0.6,-1
484,8.0,0.6,-1
485,8.1,0.6,0
486,0.1,0.7,-1
487,0.2,0.7,-1
488,0.3,0.7,-1
489,0.4,0.7,-1
490,0.5,0.7,-1
491,0.6,0.7,-1
492,0.7,0.7,-1
493,0.8,0.7,-1
494,0.9,0.7,-1
495,1.0,0.7,-1
496,1.1,0.7,-1
497,1.2,0.7,-1
498,1.3,0.7,-1
499,1.4,0.7,-1
500,1.5,0.7,-1
501,1.6,0.7,-1
502,1.7,0.7,-1
503,1.8,0.7,-1
504,1.9,0.7,-1
505,2.0,0.7,-1
506,2.1,0.7,-1
507,2.2,0.7,-1
508,2.3,0.7,-1
509,2.4,0.7,-1
510,2.5,0.7,-1
511,2.6,0.7,-1
512,2.7,0.7,-1
513,2.8,0.7,-1
514,2.9,0.7,-1
515,3.0,0.7,-1
516,3.1,0.7,-1
517,3.2,0.7,-1
518,3.3,0.7,-1
519,3.4,0.7,-1
520,3.5,0.7,-1
521,3.6,0.7,-1
522,3.7,0.7,-1
523,3.8,0.7,0
524,3.9,0.7,-1
525,4.0,0.7,-1
526,4.1,0.7,-1
527,4.2,0.7,-1
528,4.3,0.7,-1
529,4.4,0.7,-1
530,4.5,0.7,-1
531,4.6,0.7,-1
532,4.7,0.7,-1
533,4.8,0.7,-1
534,4.9,0.7,-1
535,5.0,0.7,-1
536,5.1,0.7,-1
537,5.2,0.7,-1
538,5.3,0.7,-1
539,5.4,0.7,-1
540,5.5,0.7,-1
541,5.6,0.7,-1
542,5.7,0.7,-1
543,5.8,0.7,-1
544,5.9,0.7,-1
545,6.0,0.7,-1
546,6.1,0.7,-1
547,6.2,0.7,-1
548,6.3,0.7,-1
549,6.4,0.7,-1
550,6.5,0.7,-1
551,6.6,0.7,-1
552,6.7,0.7,-1
553,6.8,0.7,-1
554,6.9,0.7,-1
555,7.0,0.7,-1
556,7.1,0.7,-1
557,7.2,0.7,-1
558,7.3,0.7,-1
559,7.4,0.7,-1
560,7.5,0.7,-1
561,7.6,0.7,-1
562,7.7,0.7,-1
563,7.8,0.7,-1
564,7.9,0.7,-1
565,8.0,0.7,-1
566,8.1,0.7,-1
567,0.1,0.8,-1
568,0.2,0.8,-1
569,0.3,0.8,-1
570,0.4,0.8,-1
571,0.5,0.8,-1
572,0.6,0.8,-1
573,0.7,0.8,-1
574,0.8,0.8,-1
575,0.9,0.8,-1
576,1.0,0.8,-1
577,1.1,0.8,-1
578,1.2,0.8,-1
579,1.3,0.8,-1
580,1.4,0.8,-1
581,1.5,0.8,-1
582,1.6,0.8,-1
583,1.7,0.8,-1
584,1.8,0.8,-1
585,1.9,0.8,-1
586,2.0,0.8,-1
587,2.1,0.8,-1
588,2.2,0.8,-1
589,2.3,0.8,-1
590,2.4,0.8,-1
591,2.5,0.8,-1
592,2.6,0.8,-1
593,2.7,0.8,-1
594,2.8,0.8,-1
595,2.9,0.8,-1
596,3.0,0.8,-1
597,3.1,0.8,-1
598,3.2,0.8,-1
599,3.3,0.8,-1
600,3.4,0.8,-1
601,3.5,0.8,-1
602,3.6,0.8,-1
603,3.7,0.8,-1
604,3.8,0.8,-1
605,3.9,0.8,-1
606,4.0,0.8,-1
607,4.1,0.8,-1
608,4.2,0.8,-1
609,4.3,0.8,-1
610,4.4,0.8,-1
611,4.5,0.8,-1
612,4.6,0.8,-1
613,4.7,0.8,-1
614,4.8,0.8,-1
615,4.9,0.8,-1
616,5.0,0.8,-1
617,5.1,0.8,-1
618,5.2,0.8,-1
619,5.3,0.8,-1
620,5.4,0.8,-1
621,5.5,0.8,-1
622,5.6,0.8,-1
623,5.7,0.8,-1
624,5.8,0.8,-1
625,5.9,0.8,-1
626,6.0,0.8,-1
627,6.1,0.8,-1
628,6.2,0.8,-1
629,6.3,0.8,-1
630,6.4,0.8,-1
631,6.5,0.8,-1
632,6.6,0.8,-1
633,6.7,0.8,-1
634,6.8,0.8,-1
635,6.9,0.8,-1
636,7.0,0.8,-1
637,7.1,0.8,-1
638,7.2,0.8,-1
639,7.3,0.8,-1
640,7.4,0.8,-1
641,7.5,0.8,-1
642,7.6,0.8,-1
643,7.7,0.8,-1
644,7.8,0.8,-1
645,7.9,0.8,-1
646,8.0,0.8,-1
647,8.1,0.8,-1
648,0.1,0.9,-1
649,0.2,0.9,-1
650,0.3,0.9,-1
651,0.4,0.9,-1
652,0.5,0.9,-1
653,0.6,0.9,-1
654,0.7,0.9,-1
655,0.8,0.9,-1
656,0.9,0.9,-1
657,1.0,0.9,-1
658,1.1,0.9,-1
659,1.2,0.9,-1
660,1.3,0.9,-1
661,1.4,0.9,-1
662,1.5,0.9,-1
663,1.6,0.9,-1
664,1.7,0.9,-1
665,1.8,0.9,-1
666,1.9,0.9,-1
667,2.0,0.9,-1
668,2.1,0.9,-1
669,2.2,0.9,-1
670,2.3,0.9,-1
671,2.4,0.9,-1
672,2.5,0.9,-1
673,2.6,0.9,-1
674,2.7,0.9,-1
675,2.8,0.9,-1
676,2.9,0.9,-1
677,3.0,0.9,-1
678,3.1,0.9,-1
679,3.2,0.9,-1
680,3.3,0.9,-1
681,3.4,0.9,-1
682,3.5,0.9,-1
683,3.6,0.9,-1
684,3.7,0.9,-1
685,3.8,0.9,-1
686,3.9,0.9,-1
687,4.0,0.9,-1
688,4.1,0.9,-1
689,4.2,0.9,-1
690,4.3,0.9,-1
691,4.4,0.9,-1
692,4.5,0.9,-1
693,4.6,0.9,-1
694,4.7,0.9,-1
695,4.8,0.9,-1
696,4.9,0.9,-1
697,5.0,0.9,-1
698,5.1,0.9,-1
699,5.2,0.9,-1
700,5.3,0.9,-1
701,5.4,0.9,-1
702,5.5,0.9,-1
703,5.6,0.9,-1
704,5.7,0.9,-1
705,5.8,0.9,-1
706,5.9,0.9,-1
707,6.0,0.9,-1
708,6.1,0.9,-1
709,6.2,0.9,-1
710,6.3,0.9,-1
711,6.4,0.9,-1
712,6.5,0.9,-1
713,6.6,0.9,-1
714,6.7,0.9,-1
715,6.8,0.9,-1
716,6.9,0.9,-1
717,7.0,0.9,-1
718,7.1,0.9,-1
719,7.2,0.9,-1
720,7.3,0.9,-1
721,7.4,0.9,-1
722,7.5,0.9,-1
723,7.6,0.9,-1
724,7.7,0.9,-1
725,7.8,0.9,-1
726,7.9,0.9,-1
727,8.0,0.9,-1
728,8.1,0.9,-1
729,0.1,1.0,-1
730,0.2,1.0,-1
731,0.3,1.0,-1
732,0.4,1.0,-1
733,0.5,1.0,-1
734,0.6,1.0,-1
735,0.7,1.0,-1
736,0.8,1.0,-1
737,0.9,1.0,-1
738,1.0,1.0,-1
739,1.1,1.0,-1
740,1.2,1.0,-1
741,1.3,1.0,-1
742,1.4,1.0,-1
743,1.5,1.0,-1
744,1.6,1.0,-1
745,1.7,1.0,-1
746,1.8,1.0,-1
747,1.9,1.0,-1
748,2.0,1.0,-1
749,2.1,1.0,-1
750,2.2,1.0,-1
751,2.3,1.0,-1
752,2.4,1.0,-1
753,2.5,1.0,-1
754,2.6,1.0,-1
755,2.7,1.0,-1
756,2.8,1.0,-1
757,2.9,1.0,-1
758,3.0,1.0,-1
759,3.1,1.0,-1
760,3.2,1.0,-1
761,3.3,1.0,-1
762,3.4,1.0,-1
763,3.5,1.0,-1
764,3.6,1.0,-1
765,3.7,1.0,-1
766,3.8,1.0,-1
767,3.9,1.0,-1
768,4.0,1.0,-1
769,4.1,1.0,-1
770,4.2,1.0,-1
771,4.3,1.0,-1
772,4.4,1.0,-1
773,4.5,1.0,-1
774,4.6,1.0,-1
775,4.7,1.0,-1
776,4.8,1.0,-1
777,4.9,1.0,-1
778,5.0,1.0,-1
779,5.1,1.0,-1
780,5.2,1.0,-1
781,5.3,1.0,-1
782,5.4,1.0,-1
783,5.5,1.0,-1
784,5.6,1.0,-1
785,5.7,1.0,-1
786,5.8,1.0,-1
787,5.9,1.0,-1
788,6.0,1.0,-1
789,6.1,1.0,-1
790,6.2,1.0,-1
791,6.3,1.0,-1
792,6.4,1.0,-1
793,6.5,1.0,-1
794,6.6,1.0,-1
795,6.7,1.0,0
796,6.8,1.0,-1
797,6.9,1.0,-1
798,7.0,1.0,-1
799,7.1,1.0,-1
800,7.2,1.0,-1
801,7.3,1.0,-1
802,7.4,1.0,-1
803,7.5,1.0,-1
804,7.6,1.0,-1
805,7.7,1.0,-1
806,7.8,1.0,-1
807,7.9,1.0,-1
808,8.0,1.0,-1
809,8.1,1.0,-1
810,0.1,1.1,-1
811,0.2,1.1,-1
812,0.3,1.1,-1
813,0.4,1.1,-1
814,0.5,1.1,-1
815,0.6,1.1,-1
816,0.7,1.1,-1
817,0.8,1.1,-1
818,0.9,1.1,-1
819,1.0,1.1,-1
820,1.1,1.1,-1
821,1.2,1.1,-1
822,1.3,1.1,-1
823,1.4,1.1,-1
824,1.5,1.1,-1
825,1.6,1.1,-1
826,1.7,1.1,-1
827,1.8,1.1,-1
828,1.9,1.1,-1
829,2.0,1.1,-1
830,2.1,1.1,-1
831,2.2,1.1,-1
832,2.3,1.1,-1
833,2.4,1.1,-1
834,2.5,1.1,-1
835,2.6,1.1,-1
836,2.7,1.1,-1
837,2.8,1.1,-1
838,2.9,1.1,-1
839,3.0,1.1,-1
840,3.1,1.1,-1
841,3.2,1.1,-1
842,3.3,1.1,-1
843,3.4,1.1,-1
844,3.5,1.1,-1
845,3.6,1.1,-1
846,3.7,1.1,-1
847,3.8,1.1,-1
848,3.9,1.1,-1
849,4.0,1.1,-1
850,4.1,1.1,-1
851,4.2,1.1,-1
852,4.3,1.1,-1
853,4.4,1.1,-1
854,4.5,1.1,-1
855,4.6,1.1,-1
856,4.7,1.1,-1
857,4.8,1.1,-1
858,4.9,1.1,-1
859,5.0,1.1,-1
860,5.1,1.1,-1
861,5.2,1.1,-1
862,5.3,1.1,-1
863,5.4,1.1,-1
864,5.5,1.1,-1
865,5.6,1.1,-1
866,5.7,1.1,-1
867,5.8,1.1,-1
868,5.9,1.1,-1
869,6.0,1.1,-1
870,6.1,1.1,-1
871,6.2,1.1,-1
872,6.3,1.1,-1
873,6.4,1.1,-1
874,6.5,1.1,-1
875,6.6,1.1,-1
876,6.7,1.1,-1
877,6.8,1.1,-1
878,6.9,1.1,-1
879,7.0,1.1,-1
880,7.1,1.1,-1
881,7.2,1.1,-1
882,7.3,1.1,-1
883,7.4,1.1,-1
884,7.5,1.1,-1
885,7.6,1.1,-1
886,7.7,1.1,-1
887,7.8,1.1,-1
888,7.9,1.1,-1
889,8.0,1.1,-1
890,8.1,1.1,-1
891,0.1,1.2,-1
892,0.2,1.2,-1
893,0.3,1.2,-1
894,0.4,1.2,-1
895,0.5,1.2,-1
896,0.6,1.2,-1
897,0.7,1.2,-1
898,0.8,1.2,-1
899,0.9,1.2,-1
900,1.0,1.2,-1
901,1.1,1.2,-1
902,1.2,1.2,-1
903,1.3,1.2,-1
904,1.4,1.2,-1
905,1.5,1.2,-1
906,1.6,1.2,-1
907,1.7,1.2,-1
908,1.8,1.2,-1
909,1.9,1.2,-1
910,2.0,1.2,-1
911,2.1,1.2,-1
912,2.2,1.2,-1
913,2.3,1.2,-1
914,2.4,1.2,-1
915,2.5,1.2,-1
916,2.6,1.2,-1
917,2.7,1.2,-1
918,2.8,1.2,-1
919,2.9,1.2,-1
920,3.0,1.2,-1
921,3.1,1.2,-1
922,3.2,1.2,-1
923,3.3,1.2,-1
924,3.4,1.2,-1
925,3.5,1.2,-1
926,3.6,1.2,-1
927,3.7,1.2,-1
928,3.8,1.2,-1
929,3.9,1.2,-1
930,4.0,1.2,-1
931,4.1,1.2,-1
932,4.2,1.2,-1
933,4.3,1.2,-1
934,4.4,1.2,-1
935,4.5,1.2,-1
936,4.6,1.2,-1
937,4.7,1.2,-1
938,4.8,1.2,-1
939,4.9,1.2,-1
940,5.0,1.2,-1
941,5.1,1.2,-1
942,5.2,1.2,-1
943,5.3,1.2,-1
944,5.4,1.2,-1
945,5.5,1.2,-1
946,5.6,1.2,-1
947,5.7,1.2,-1
948,5.8,1.2,-1
949,5.9,1.2,-1
950,6.0,1.2,-1
951,6.1,1.2,-1
952,6.2,1.2,-1
953,6.3,1.2,-1
954,6.4,1.2,-1
955,6.5,1.2,-1
956,6.6,1.2,-1
957,6.7,1.2,-1
958,6.8,1.2,-1
959,6.9,1.2,-1
960,7.0,1.2,-1
961,7.1,1.2,-1
962,7.2,1.2,-1
963,7.3,1.2,-1
964,7.4,1.2,-1
965,7.5,1.2,-1
966,7.6,1.2,-1
967,7.7,1.2,-1
968,7.8,1.2,-1
969,7.9,1.2,-1
970,8.0,1.2,-1
971,8.1,1.2,-1
972,0.1,1.3,-1
973,0.2,1.3,-1
974,0.3,1.3,-1
975,0.4,1.3,-1
976,0.5,1.3,-1
977,0.6,1.3,-1
978,0.7,1.3,-1
979,0.8,1.3,-1
980,0.9,1.3,-1
981,1.0,1.3,-1
982,1.1,1.3,-1
983,1.2,1.3,-1
984,1.3,1.3,-1
985,1.4,1.3,-1
986,1.5,1.3,-1
987,1.6,1.3,-1
988,1.7,1.3,-1
989,1.8,1.3,-1
990,1.9,1.3,-1
991,2.0,1.3,-1
992,2.1,1.3,-1
993,2.2,1.3,-1
994,2.3,1.3,-1
995,2.4,1.3,-1
996,2.5,1.3,-1
997,2.6,1.3,-1
998,2.7,1.3,-1
999,2.8,1.3,-1
1000,2.9,1.3,-1
1001,3.0,1.3,-1
1002,3.1,1.3,-1
1003,3.2,1.3,-1
1004,3.3,1.3,-1
1005,3.4,1.3,-1
1006,3.5,1.3,-1
1007,3.6,1.3,-1
1008,3.7,1.3,-1
1009,3.8,1.3,-1
1010,3.9,1.3,-1
1011,4.0,1.3,-1
1012,4.1,1.3,-1
1013,4.2,1.3,-1
1014,4.3,1.3,-1
1015,4.4,1.3,-1
1016,4.5,1.3,-1
1017,4.6,1.3,-1
1018,4.7,1.3,-1
1019,4.8,1.3,-1
1020,4.9,1.3,-1
1021,5.0,1.3,-1
1022,5.1,1.3,-1
1023,5.2,1.3,-1
1024,5.3,1.3,-1
1025,5.4,1.3,-1
1026,5.5,1.3,-1
1027,5.6,1.3,-1
1028,5.7,1.3,-1
1029,5.8,1.3,-1
1030,5.9,1.3,-1
1031,6.0,1.3,-1
1032,6.1,1.3,-1
1033,6.2,1.3,-1
1034,6.3,1.3,-1
1035,6.4,1.3,-1
1036,6.5,1.3,-1
1037,6.6,1.3,-1
1038,6.7,1.3,-1
1039,6.8,1.3,-1
1040,6.9,1.3,-1
1041,7.0,1.3,-1
1042,7.1,1.3,-1
1043,7.2,1.3,-1
1044,7.3,1.3,-1
1045,7.4,1.3,-1
1046,7.5,1.3,-1
1047,7.6,1.3,-1
1048,7.7,1.3,-1
1049,7.8,1.3,-1
1050,7.9,1.3,-1
1051,8.0,1.3,-1
1052,8.1,1.3,1
1053,0.1,1.4,-1
1054,0.2,1.4,-1
1055,0.3,1.4,-1
1056,0.4,1.4,-1
1057,0.5,1.4,-1
1058,0.6,1.4,-1
1059,0.7,1.4,-1
1060,0.8,1.4,-1
1061,0.9,1.4,-1
1062,1.0,1.4,-1
1063,1.1,1.4,-1
1064,1.2,1.4,-1
1065,1.3,1.4,-1
1066,1.4,1.4,-1
1067,1.5,1.4,-1
1068,1.6,1.4,-1
